A1	B1	B2	Mean_classification_prob
17	1.0	58.0	0.3064788163436762
18	1.0	58.0	0.44188891100239136
25	1.0	58.0	0.048754842064770036
32	1.0	58.0	0.03786207839003989
10	1.0	58.0	0.9935558386176804
34	1.0	58.0	0.6703185598382672
21	1.0	58.0	0.5167668816382026
26	1.0	58.0	0.7250545795658132
30	1.0	58.0	0.7582202379783329
33	1.0	58.0	0.4325523943400861
35	1.0	58.0	0.7158839791920687
36	1.0	58.0	0.7105952648795745
37	1.0	58.0	0.7061425536554049
38	1.0	58.0	0.7429294295405174
39	1.0	58.0	0.9381112369120208
40	1.0	58.0	0.7066291807678441
41	1.0	58.0	0.7548213357189181
42	1.0	58.0	0.4736991137380883
43	1.0	58.0	0.3550127411879297
44	1.0	58.0	0.3413304909501969
45	1.0	58.0	0.3107516052910212
46	1.0	58.0	0.34529539185812524
47	1.0	58.0	0.3306142146459176
6	1.0	59.0	0.024549004338912703
22	1.0	59.0	0.028559104013541038
2	1.0	59.0	0.8130278948047771
7	1.0	59.0	0.02919631615584915
23	1.0	59.0	0.03043992837806126
3	1.0	59.0	0.9179548942945092
8	1.0	59.0	0.9534852150686851
11	1.0	59.0	0.1109435308027328
13	1.0	59.0	0.02460482808980323
24	1.0	59.0	0.028245655130286783
4	1.0	59.0	0.7789189374722537
9	1.0	59.0	0.9948894189343782
14	1.0	59.0	0.14148058683037365
17	1.0	59.0	0.5357231822258514
18	1.0	59.0	0.5021135913780244
25	1.0	59.0	0.049890170846285824
32	1.0	59.0	0.03593801671218665
5	1.0	59.0	0.7347075840787238
10	1.0	59.0	0.99153078489638
34	1.0	59.0	0.6981401658251427
21	1.0	59.0	0.5642772104037715
26	1.0	59.0	0.7415070474011881
30	1.0	59.0	0.8293765770838795
33	1.0	59.0	0.4483720839745591
35	1.0	59.0	0.7365366419191687
36	1.0	59.0	0.7364071879743809
37	1.0	59.0	0.729790086323583
38	1.0	59.0	0.758017593754268
39	1.0	59.0	0.98980682736389
40	1.0	59.0	0.6639508767654405
41	1.0	59.0	0.605119164695194
42	1.0	59.0	0.2642939846633895
43	1.0	59.0	0.14111376851138227
44	1.0	59.0	0.2326777409480996
45	1.0	59.0	0.2740951164696905
46	1.0	59.0	0.4668216938565536
47	1.0	59.0	0.2270882590354431
6	1.0	60.0	0.023244472981938224
22	1.0	60.0	0.027857013393724404
2	1.0	60.0	0.7482637643082753
7	1.0	60.0	0.02759947886660605
23	1.0	60.0	0.02777114332952384
3	1.0	60.0	0.9047135745910301
8	1.0	60.0	0.8548473756875707
11	1.0	60.0	0.04704080953929031
13	1.0	60.0	0.0232859803396128
24	1.0	60.0	0.027577300755447176
4	1.0	60.0	0.7426406566834712
9	1.0	60.0	0.9825322648167808
14	1.0	60.0	0.15665781377268026
17	1.0	60.0	0.6343301887500705
18	1.0	60.0	0.526096774139088
25	1.0	60.0	0.05007535614931908
32	1.0	60.0	0.04008394295741642
5	1.0	60.0	0.7311852748215641
10	1.0	60.0	0.955333420978504
34	1.0	60.0	0.7171451730196715
21	1.0	60.0	0.5807613994903629
26	1.0	60.0	0.7842901787977572
30	1.0	60.0	0.8342302011214984
33	1.0	60.0	0.4682944189725927
35	1.0	60.0	0.7597566535646665
36	1.0	60.0	0.7559681953162478
37	1.0	60.0	0.7501954393673008
38	1.0	60.0	0.7754586676872645
39	1.0	60.0	0.8631756178739903
40	1.0	60.0	0.6897166596131074
41	1.0	60.0	0.6407117356485649
42	1.0	60.0	0.2918173329639666
43	1.0	60.0	0.16123497758912847
44	1.0	60.0	0.15146525479500633
45	1.0	60.0	0.13400956710028114
46	1.0	60.0	0.13550272366114466
47	1.0	60.0	0.11859447288458785
22	3.0	39.0	0.010605515939382288
23	3.0	39.0	0.021811195176954058
11	3.0	39.0	0.34610585645668834
12	3.0	39.0	0.029001665812687406
24	3.0	39.0	0.025443198873158386
31	3.0	39.0	0.019315413822229403
14	3.0	39.0	0.4831433742285092
16	3.0	39.0	0.029812061703347405
17	3.0	39.0	0.03883823131091122
25	3.0	39.0	0.03280542031258502
32	3.0	39.0	0.026177846171029185
34	3.0	39.0	0.28808653693300146
20	3.0	39.0	0.033559023373882474
26	3.0	39.0	0.057846715005697026
30	3.0	39.0	0.06310291765518912
33	3.0	39.0	0.018704320129559675
35	3.0	39.0	0.4626346743516396
36	3.0	39.0	0.4498224124153481
37	3.0	39.0	0.30415018304636143
38	3.0	39.0	0.3826517931179924
39	3.0	39.0	0.3138901554265616
40	3.0	39.0	0.3606584799727789
41	3.0	39.0	0.3197169413156861
42	3.0	39.0	0.41786916660905055
43	3.0	39.0	0.4974153752019555
44	3.0	39.0	0.5034682450031768
45	3.0	39.0	0.47977894979695096
46	3.0	39.0	0.23018119518587504
47	3.0	39.0	0.3674974544509096
22	3.0	8.0	0.00871135672106638
23	3.0	8.0	0.009101076491805124
11	3.0	8.0	0.09318310694836207
24	3.0	8.0	0.00949822691664636
31	3.0	8.0	0.006707961528507826
14	3.0	8.0	0.1992438286635619
16	3.0	8.0	0.019901543137338117
17	3.0	8.0	0.042158926311553185
25	3.0	8.0	0.020800280785851482
32	3.0	8.0	0.016199660822774943
34	3.0	8.0	0.9559583948084894
20	3.0	8.0	0.014012273642465578
26	3.0	8.0	0.510570706482439
30	3.0	8.0	0.637134319312064
33	3.0	8.0	0.3039811138894258
35	3.0	8.0	0.9506830386100064
36	3.0	8.0	0.9502409620032212
37	3.0	8.0	0.9553831382913776
38	3.0	8.0	0.951486064577306
39	3.0	8.0	0.9819078438668528
40	3.0	8.0	0.7258575863043918
41	3.0	8.0	0.4644782900556063
42	3.0	8.0	0.33870317099695746
43	3.0	8.0	0.20308438919619112
44	3.0	8.0	0.18142025721352686
45	3.0	8.0	0.1839657328179352
46	3.0	8.0	0.6082616742131723
47	3.0	8.0	0.15614120146507088
22	3.0	9.0	0.017185016242906522
7	3.0	9.0	0.050128473926372735
23	3.0	9.0	0.015981070421740778
8	3.0	9.0	0.9011343006827384
11	3.0	9.0	0.16882618902162266
13	3.0	9.0	0.0391165598818578
24	3.0	9.0	0.017947980448624053
9	3.0	9.0	0.5677155789187465
14	3.0	9.0	0.3209871793397741
17	3.0	9.0	0.33524016043781896
18	3.0	9.0	0.5570145662716796
25	3.0	9.0	0.04743759381352575
32	3.0	9.0	0.02875687494812445
10	3.0	9.0	0.1986904873528511
34	3.0	9.0	0.9679320948333602
21	3.0	9.0	0.5421488409271399
26	3.0	9.0	0.19551847053816546
30	3.0	9.0	0.6058545516550222
33	3.0	9.0	0.4727552064508157
35	3.0	9.0	0.9643725852547238
36	3.0	9.0	0.9618298714890016
37	3.0	9.0	0.965482279090942
38	3.0	9.0	0.9653850054822845
39	3.0	9.0	0.7389829979475717
40	3.0	9.0	0.8306280939493039
41	3.0	9.0	0.6465246358439704
42	3.0	9.0	0.5389461730436489
43	3.0	9.0	0.5010635368525993
44	3.0	9.0	0.6020753660584942
45	3.0	9.0	0.5203779718780467
46	3.0	9.0	0.5804389320456281
47	3.0	9.0	0.3741791771303054
1	3.0	10.0	0.4428288487654325
22	3.0	10.0	0.02339020529662389
2	3.0	10.0	0.250330705091574
7	3.0	10.0	0.04897337233100913
23	3.0	10.0	0.02354968618125351
3	3.0	10.0	0.1620349769960081
8	3.0	10.0	0.6228841110835476
11	3.0	10.0	0.4116538380955752
13	3.0	10.0	0.04779988326355107
24	3.0	10.0	0.028697905947560318
4	3.0	10.0	0.16206672497380975
9	3.0	10.0	0.2775828093019875
14	3.0	10.0	0.820329418716522
17	3.0	10.0	0.12327190131834573
18	3.0	10.0	0.4396929139123321
25	3.0	10.0	0.06164000673945533
32	3.0	10.0	0.051022090181888635
5	3.0	10.0	0.1568628711395496
10	3.0	10.0	0.1842771248359945
34	3.0	10.0	0.9871739644694232
21	3.0	10.0	0.3584607613919809
26	3.0	10.0	0.11517791951722516
30	3.0	10.0	0.1896271257511386
33	3.0	10.0	0.4714392571570839
35	3.0	10.0	0.9853742295747784
36	3.0	10.0	0.9853319150916341
37	3.0	10.0	0.987202546479806
38	3.0	10.0	0.9875217623498176
39	3.0	10.0	0.7896797705684628
40	3.0	10.0	0.9386220905290392
41	3.0	10.0	0.8675545612851084
42	3.0	10.0	0.8973521122979382
43	3.0	10.0	0.8626223671210015
44	3.0	10.0	0.8393246876213788
45	3.0	10.0	0.7797872295958785
46	3.0	10.0	0.5917949203799314
47	3.0	10.0	0.6391406329532149
1	3.0	11.0	0.4916708828032039
22	3.0	11.0	0.2362854916206313
2	3.0	11.0	0.15024931583112794
7	3.0	11.0	0.3135371952400114
23	3.0	11.0	0.2322054856774459
3	3.0	11.0	0.0743795689072222
8	3.0	11.0	0.5666919647512949
11	3.0	11.0	0.34493575784119285
13	3.0	11.0	0.3119383843156421
24	3.0	11.0	0.2500176986550562
4	3.0	11.0	0.07601237640884889
9	3.0	11.0	0.12694881249088996
14	3.0	11.0	0.7268288399911688
17	3.0	11.0	0.20608788152885932
18	3.0	11.0	0.5730541543967776
25	3.0	11.0	0.3584343630678893
5	3.0	11.0	0.0759938528368751
10	3.0	11.0	0.03718000416756614
34	3.0	11.0	0.9610311553780148
21	3.0	11.0	0.4198814144790682
26	3.0	11.0	0.15235062420294002
30	3.0	11.0	0.3299734305880565
33	3.0	11.0	0.5272690110604473
35	3.0	11.0	0.964967292911298
36	3.0	11.0	0.9612612888805236
37	3.0	11.0	0.9659708918502306
38	3.0	11.0	0.9674807377762256
39	3.0	11.0	0.9653691318320272
40	3.0	11.0	0.8887673065927807
41	3.0	11.0	0.7913459511340621
42	3.0	11.0	0.7579652556246717
43	3.0	11.0	0.7045648148509608
44	3.0	11.0	0.6950596413665311
45	3.0	11.0	0.6624922545343258
46	3.0	11.0	0.5763766773028082
47	3.0	11.0	0.5740614282940563
22	3.0	13.0	0.016580601734649033
23	3.0	13.0	0.016670405828959314
11	3.0	13.0	0.2866177914267058
24	3.0	13.0	0.026838258287719404
14	3.0	13.0	0.7480098380186823
17	3.0	13.0	0.08006829974946021
25	3.0	13.0	0.04043377888941204
34	3.0	13.0	0.9787557456411484
26	3.0	13.0	0.5232826735961162
30	3.0	13.0	0.5843534218909983
33	3.0	13.0	0.257660825835687
36	3.0	13.0	0.9783557216754768
37	3.0	13.0	0.9820671324858538
38	3.0	13.0	0.9826683019253228
39	3.0	13.0	0.9843000742303966
40	3.0	13.0	0.9002848275725367
41	3.0	13.0	0.856456224606132
42	3.0	13.0	0.8547872529737736
43	3.0	13.0	0.7941484284033009
44	3.0	13.0	0.7736912139265241
45	3.0	13.0	0.7114519925936394
46	3.0	13.0	0.5136114121382552
47	3.0	13.0	0.5369391712219788
22	3.0	14.0	0.01662605467630201
23	3.0	14.0	0.017086698676748183
11	3.0	14.0	0.3081932958063058
24	3.0	14.0	0.02761875466023586
14	3.0	14.0	0.7330853966225095
17	3.0	14.0	0.07958432960234625
25	3.0	14.0	0.04738052028073789
34	3.0	14.0	0.9257466706320436
26	3.0	14.0	0.329869679259289
30	3.0	14.0	0.15965053552746167
33	3.0	14.0	0.21250551401587767
36	3.0	14.0	0.9418296700371116
37	3.0	14.0	0.951956256998216
38	3.0	14.0	0.9712316500849992
39	3.0	14.0	0.9559235715533748
40	3.0	14.0	0.89397045396582
42	3.0	14.0	0.8525772557716524
43	3.0	14.0	0.7939114286484571
44	3.0	14.0	0.7744416952593317
45	3.0	14.0	0.7184487309855769
46	3.0	14.0	0.5074594365094908
47	3.0	14.0	0.545867737914397
22	3.0	40.0	0.009109046183342179
23	3.0	40.0	0.009282108747390863
11	3.0	40.0	0.2181850274818411
12	3.0	40.0	0.025095847013297628
24	3.0	40.0	0.01934411552116728
31	3.0	40.0	0.010612044487779734
14	3.0	40.0	0.4572989822266026
16	3.0	40.0	0.022733474668210032
17	3.0	40.0	0.05322248599307906
25	3.0	40.0	0.022409889214781216
32	3.0	40.0	0.01687817283990804
34	3.0	40.0	0.6815627098744116
20	3.0	40.0	0.016005556951189822
26	3.0	40.0	0.369648968775073
30	3.0	40.0	0.4423863032440599
33	3.0	40.0	0.14506372388672165
35	3.0	40.0	0.7424192557841016
36	3.0	40.0	0.7369039035018318
37	3.0	40.0	0.761712929648398
38	3.0	40.0	0.7429848382962403
39	3.0	40.0	0.7693941794258001
40	3.0	40.0	0.7072156832788156
41	3.0	40.0	0.5705983498980486
42	3.0	40.0	0.5466870290867711
43	3.0	40.0	0.4870230216593171
44	3.0	40.0	0.5629158797205007
45	3.0	40.0	0.5121928053641078
46	3.0	40.0	0.4920317485638797
47	3.0	40.0	0.3787535079149516
22	3.0	45.0	0.011453130999343758
7	3.0	45.0	0.018695676160402318
23	3.0	45.0	0.011676040810467695
8	3.0	45.0	0.033427689583020836
11	3.0	45.0	0.023554678183036474
12	3.0	45.0	0.021681392192695274
13	3.0	45.0	0.030832479890628695
24	3.0	45.0	0.023087815916717026
31	3.0	45.0	0.019334185243151985
9	3.0	45.0	0.035410328340017526
14	3.0	45.0	0.12465216604134564
16	3.0	45.0	0.021535418752579992
17	3.0	45.0	0.040888658494471763
18	3.0	45.0	0.048795699046654616
25	3.0	45.0	0.06586588554665483
32	3.0	45.0	0.025608875573487785
10	3.0	45.0	0.02078609261119482
34	3.0	45.0	0.2222146369905489
20	3.0	45.0	0.01495577595100545
21	3.0	45.0	0.036118944372677285
26	3.0	45.0	0.033945390696149165
30	3.0	45.0	0.02998550628379953
33	3.0	45.0	0.09497793512464008
35	3.0	45.0	0.24973178873633145
36	3.0	45.0	0.2358889222204521
37	3.0	45.0	0.3156824744733412
38	3.0	45.0	0.42903131639937264
39	3.0	45.0	0.3189654344257581
40	3.0	45.0	0.3944011812477308
41	3.0	45.0	0.2833125204021704
42	3.0	45.0	0.21059169571175212
43	3.0	45.0	0.14180445191196436
44	3.0	45.0	0.1342058611922562
45	3.0	45.0	0.11540836704425875
46	3.0	45.0	0.0968129422651482
47	3.0	45.0	0.07745308234266521
22	3.0	18.0	0.012957911974890627
23	3.0	18.0	0.012753841049162122
11	3.0	18.0	0.13075584152229502
24	3.0	18.0	0.017222492020156115
31	3.0	18.0	0.010775872667969793
14	3.0	18.0	0.24217797107866315
17	3.0	18.0	0.06078883485299734
25	3.0	18.0	0.03641114438710325
32	3.0	18.0	0.031201880826943924
34	3.0	18.0	0.9617866068787514
26	3.0	18.0	0.577372865251666
30	3.0	18.0	0.6308405986806703
33	3.0	18.0	0.4143491622500021
35	3.0	18.0	0.9552658554054816
36	3.0	18.0	0.9539750831712956
37	3.0	18.0	0.9583604752547892
38	3.0	18.0	0.958329899306894
39	3.0	18.0	0.9861831255010995
40	3.0	18.0	0.7712293518840805
41	3.0	18.0	0.4894943251652362
42	3.0	18.0	0.3684780720587476
43	3.0	18.0	0.2294526852181185
44	3.0	18.0	0.20326066094189546
45	3.0	18.0	0.2221242250463196
46	3.0	18.0	0.3269962120485532
47	3.0	18.0	0.2728653212718707
22	3.0	19.0	0.01990367253346441
7	3.0	19.0	0.034450476949590886
23	3.0	19.0	0.01903416729397561
8	3.0	19.0	0.930160759218884
13	3.0	19.0	0.03832121140932818
24	3.0	19.0	0.020087972453097968
9	3.0	19.0	0.981635643589672
14	3.0	19.0	0.5537883445582297
17	3.0	19.0	0.3567702826541948
18	3.0	19.0	0.5444462812339609
32	3.0	19.0	0.04584402403123577
10	3.0	19.0	0.6771289407399829
34	3.0	19.0	0.9606865287388934
21	3.0	19.0	0.5964074427980103
26	3.0	19.0	0.6647857551819883
30	3.0	19.0	0.776296281960335
33	3.0	19.0	0.5431131113468481
35	3.0	19.0	0.9518951405402756
36	3.0	19.0	0.9496781587610124
37	3.0	19.0	0.952890077157164
38	3.0	19.0	0.9820132524442284
39	3.0	19.0	0.9883213862487644
40	3.0	19.0	0.8977453660185525
41	3.0	19.0	0.7669172143329254
42	3.0	19.0	0.6989945268076158
43	3.0	19.0	0.5972892662401914
44	3.0	19.0	0.5701246703473086
45	3.0	19.0	0.6351240850945689
46	3.0	19.0	0.6087761247252617
47	3.0	19.0	0.5057979849050607
1	3.0	20.0	0.4828999292588372
22	3.0	20.0	0.023180580459411848
2	3.0	20.0	0.8228093061394428
7	3.0	20.0	0.05343536242863192
23	3.0	20.0	0.02298010548137244
3	3.0	20.0	0.3371759966950895
8	3.0	20.0	0.9355408332812372
11	3.0	20.0	0.4583001182065878
13	3.0	20.0	0.05383638759029807
24	3.0	20.0	0.02560884568292611
4	3.0	20.0	0.3175848835966001
9	3.0	20.0	0.8163841302780228
14	3.0	20.0	0.8344295612926822
17	3.0	20.0	0.5211136648927752
18	3.0	20.0	0.6085151086298457
25	3.0	20.0	0.06443289830477493
32	3.0	20.0	0.04846856369140025
5	3.0	20.0	0.2924849089681069
10	3.0	20.0	0.5140464335482144
34	3.0	20.0	0.9893857598225104
21	3.0	20.0	0.6071798226778738
26	3.0	20.0	0.4585821462703154
30	3.0	20.0	0.6850372455129717
33	3.0	20.0	0.5856150291867608
35	3.0	20.0	0.9878424234986808
36	3.0	20.0	0.9876373835221668
37	3.0	20.0	0.9861115087904412
38	3.0	20.0	0.9895026407717091
39	3.0	20.0	0.8933918133591612
40	3.0	20.0	0.9493902486449176
41	3.0	20.0	0.8892642974119979
42	3.0	20.0	0.8749683719806192
43	3.0	20.0	0.8462704258214006
44	3.0	20.0	0.8186156283224709
45	3.0	20.0	0.7579186052252046
46	3.0	20.0	0.6998039000533514
47	3.0	20.0	0.6213646200066328
1	3.0	21.0	0.3127455776324448
22	3.0	21.0	0.02040739958262384
2	3.0	21.0	0.650892620941001
7	3.0	21.0	0.046493205782642585
23	3.0	21.0	0.01944899834899973
3	3.0	21.0	0.16476412344054353
8	3.0	21.0	0.8565289140375396
11	3.0	21.0	0.3005481894763101
13	3.0	21.0	0.0483597743291892
24	3.0	21.0	0.02078867784769651
4	3.0	21.0	0.17593180551255838
9	3.0	21.0	0.7428093393633757
14	3.0	21.0	0.6376116441484381
17	3.0	21.0	0.5149998763582638
18	3.0	21.0	0.5661311642501584
25	3.0	21.0	0.050330652195894166
32	3.0	21.0	0.039437409260738174
5	3.0	21.0	0.16904425287391162
10	3.0	21.0	0.3479583405010871
34	3.0	21.0	0.9661965080032991
21	3.0	21.0	0.5685094929110951
26	3.0	21.0	0.13794872140897094
30	3.0	21.0	0.6271970247222297
33	3.0	21.0	0.4322161888346925
35	3.0	21.0	0.9628364299313285
36	3.0	21.0	0.9609563404855578
37	3.0	21.0	0.9667221830896608
38	3.0	21.0	0.9749312635474241
39	3.0	21.0	0.9886697692001398
40	3.0	21.0	0.9216010161740772
41	3.0	21.0	0.8393589189183297
42	3.0	21.0	0.7934681298788082
43	3.0	21.0	0.6876481277057743
44	3.0	21.0	0.6682608608376713
45	3.0	21.0	0.5997496256846695
46	3.0	21.0	0.4618629696588933
47	3.0	21.0	0.4937505085658037
1	3.0	22.0	0.3688462521008487
22	3.0	22.0	0.01826724285035656
2	3.0	22.0	0.4293068729641336
7	3.0	22.0	0.039610581712082635
23	3.0	22.0	0.01887696495192505
3	3.0	22.0	0.10893249864900192
8	3.0	22.0	0.8348036931463068
11	3.0	22.0	0.3376266371266256
13	3.0	22.0	0.03886242646795021
24	3.0	22.0	0.020419751415857716
4	3.0	22.0	0.11054016467851567
9	3.0	22.0	0.6085179341022712
14	3.0	22.0	0.7653646538917873
17	3.0	22.0	0.2162624493638083
18	3.0	22.0	0.4817821359248491
25	3.0	22.0	0.04733031036291722
32	3.0	22.0	0.03072346834955354
5	3.0	22.0	0.11328598446576052
10	3.0	22.0	0.2254514405804695
34	3.0	22.0	0.9841004356869308
21	3.0	22.0	0.4495472526692679
26	3.0	22.0	0.18717089119107685
30	3.0	22.0	0.3796764995504043
33	3.0	22.0	0.4261612104397121
35	3.0	22.0	0.9820694307541884
36	3.0	22.0	0.9822506337793848
37	3.0	22.0	0.9835119791520074
38	3.0	22.0	0.9848040731106916
39	3.0	22.0	0.98411537388771
40	3.0	22.0	0.9279541094773156
41	3.0	22.0	0.8607044778657276
42	3.0	22.0	0.8449969699619019
43	3.0	22.0	0.8009080912268622
44	3.0	22.0	0.7747387556498747
45	3.0	22.0	0.7136560101642734
46	3.0	22.0	0.5456483015471791
47	3.0	22.0	0.5411753608842466
22	3.0	23.0	0.013921633923296841
23	3.0	23.0	0.013662241619261523
11	3.0	23.0	0.24096985602194185
24	3.0	23.0	0.014743603815688512
14	3.0	23.0	0.4926490516633682
17	3.0	23.0	0.055361140560257815
25	3.0	23.0	0.0313169197885244
34	3.0	23.0	0.9396243851002584
26	3.0	23.0	0.5324485286920698
30	3.0	23.0	0.5944206945062697
33	3.0	23.0	0.34540586712123644
35	3.0	23.0	0.9404561796752636
36	3.0	23.0	0.9713443749121852
37	3.0	23.0	0.9761625842130759
38	3.0	23.0	0.9759818120210736
39	3.0	23.0	0.977507258802792
40	3.0	23.0	0.8523448642796583
41	3.0	23.0	0.7218853508076839
42	3.0	23.0	0.6574188999087758
43	3.0	23.0	0.6988353684439736
44	3.0	23.0	0.6892185946693332
45	3.0	23.0	0.6164676115746128
46	3.0	23.0	0.4444388287344338
47	3.0	23.0	0.4441279625253543
22	3.0	41.0	0.01929934889150721
23	3.0	41.0	0.018731580559148885
11	3.0	41.0	0.30415405540752954
24	3.0	41.0	0.023009587491495686
14	3.0	41.0	0.5075444221883187
17	3.0	41.0	0.08250532007091832
25	3.0	41.0	0.05596622642396746
32	3.0	41.0	0.05351380376728298
34	3.0	41.0	0.9036997906872298
26	3.0	41.0	0.5380707458822276
30	3.0	41.0	0.5547342623223798
33	3.0	41.0	0.3452459353939855
35	3.0	41.0	0.8987414666085116
36	3.0	41.0	0.9184665607394964
37	3.0	41.0	0.9587825934475036
38	3.0	41.0	0.9646566895848222
39	3.0	41.0	0.9724123118689859
40	3.0	41.0	0.8604873632142984
41	3.0	41.0	0.7367603624853455
42	3.0	41.0	0.6329091555422427
43	3.0	41.0	0.6236173195322869
44	3.0	41.0	0.6501073909604869
45	3.0	41.0	0.5950941660728772
46	3.0	41.0	0.3951953720873793
47	3.0	41.0	0.4529686321008093
17	3.0	43.0	0.2802242292603627
21	3.0	43.0	0.3926898464486427
26	3.0	43.0	0.569115634533825
30	3.0	43.0	0.5533004197168905
37	3.0	43.0	0.757452516102093
38	3.0	43.0	0.849654526201638
39	3.0	43.0	0.9200543103720966
46	3.0	43.0	0.5549815576493023
22	3.0	46.0	0.008982331267588791
7	3.0	46.0	0.015921980191432646
23	3.0	46.0	0.009558933924664816
8	3.0	46.0	0.28304120237799885
11	3.0	46.0	0.017193768936349878
12	3.0	46.0	0.016019524891300662
13	3.0	46.0	0.019001534192957813
24	3.0	46.0	0.010021443473748651
31	3.0	46.0	0.007838191084924659
9	3.0	46.0	0.057816158546965674
14	3.0	46.0	0.11107564546831082
16	3.0	46.0	0.01635022750932103
17	3.0	46.0	0.16672354535978826
18	3.0	46.0	0.1949177525962185
25	3.0	46.0	0.016775633085772887
32	3.0	46.0	0.016013397251826485
10	3.0	46.0	0.0378435267170573
34	3.0	46.0	0.5697329674481442
20	3.0	46.0	0.009913373715163735
21	3.0	46.0	0.18698939616872934
26	3.0	46.0	0.12543933993617712
30	3.0	46.0	0.16227094699852998
33	3.0	46.0	0.19018441373860093
35	3.0	46.0	0.5680210395507578
36	3.0	46.0	0.5523589244429251
37	3.0	46.0	0.5516321838776211
38	3.0	46.0	0.5472981895928397
39	3.0	46.0	0.5457485728417807
40	3.0	46.0	0.3288804857673459
41	3.0	46.0	0.2153574384314728
42	3.0	46.0	0.14932373558482046
43	3.0	46.0	0.11067423579428988
44	3.0	46.0	0.10181519682148693
45	3.0	46.0	0.09154554440219967
46	3.0	46.0	0.12425864771005783
47	3.0	46.0	0.06497025804440122
22	3.0	26.0	0.01421307273028322
23	3.0	26.0	0.014142295761321554
11	3.0	26.0	0.14339988183076688
12	3.0	26.0	0.0414087387940428
24	3.0	26.0	0.01848992838688416
31	3.0	26.0	0.011793627640499198
14	3.0	26.0	0.2451866996895377
16	3.0	26.0	0.04608462250282423
17	3.0	26.0	0.0720778968989611
25	3.0	26.0	0.044855395844768685
32	3.0	26.0	0.043902349236843816
34	3.0	26.0	0.9671764278410344
20	3.0	26.0	0.033713645343841636
26	3.0	26.0	0.5864621944414787
30	3.0	26.0	0.6512794575399201
33	3.0	26.0	0.4314964864464311
35	3.0	26.0	0.9591342654267828
36	3.0	26.0	0.9588699890885718
37	3.0	26.0	0.9672918847567996
38	3.0	26.0	0.9674305751645416
39	3.0	26.0	0.9874794061426394
40	3.0	26.0	0.7904441125662724
41	3.0	26.0	0.5126363563610149
42	3.0	26.0	0.3820702273017938
43	3.0	26.0	0.2450176984595771
44	3.0	26.0	0.2284297699247305
45	3.0	26.0	0.23379546030218504
46	3.0	26.0	0.591265575572733
47	3.0	26.0	0.2970097553412269
22	3.0	27.0	0.02233486389349576
7	3.0	27.0	0.03528247897056435
23	3.0	27.0	0.021120838974629828
8	3.0	27.0	0.9251566337514768
11	3.0	27.0	0.3227805009292218
13	3.0	27.0	0.04493888803622656
24	3.0	27.0	0.0248118781852094
9	3.0	27.0	0.9786473254542126
14	3.0	27.0	0.5653907142678568
17	3.0	27.0	0.3630053932887288
18	3.0	27.0	0.5612821034748567
25	3.0	27.0	0.059391791239380036
32	3.0	27.0	0.05479014478249532
10	3.0	27.0	0.5257129358139608
34	3.0	27.0	0.9625470197476798
21	3.0	27.0	0.6018052649718714
26	3.0	27.0	0.6499881162896305
30	3.0	27.0	0.7812589096213522
33	3.0	27.0	0.5528709963866617
35	3.0	27.0	0.954094984796702
36	3.0	27.0	0.9523820927979908
37	3.0	27.0	0.955598493648276
38	3.0	27.0	0.983042129123482
39	3.0	27.0	0.9872467661789808
40	3.0	27.0	0.9024474992616228
41	3.0	27.0	0.7722724845139649
42	3.0	27.0	0.7060018766467341
43	3.0	27.0	0.6088817341008891
44	3.0	27.0	0.612639484603395
45	3.0	27.0	0.6517396412943192
46	3.0	27.0	0.8228771072521717
47	3.0	27.0	0.5150252026572218
1	3.0	28.0	0.4605872457966103
22	3.0	28.0	0.018955273055227897
2	3.0	28.0	0.799651778862163
7	3.0	28.0	0.047529202436306636
23	3.0	28.0	0.01988245704370684
3	3.0	28.0	0.3836462886756228
8	3.0	28.0	0.929047220940154
11	3.0	28.0	0.4410503816280603
13	3.0	28.0	0.045377919518706414
24	3.0	28.0	0.02167326286768453
4	3.0	28.0	0.3146189006501602
9	3.0	28.0	0.8324969567965673
14	3.0	28.0	0.8497021109325621
17	3.0	28.0	0.5099178017255837
18	3.0	28.0	0.5859669812260162
25	3.0	28.0	0.05937259476265382
32	3.0	28.0	0.05308552607953745
5	3.0	28.0	0.3042437256854517
