A1	A2	B1	Mean_classification_prob
5.0	23.0	45	0.06581461225431795
5.0	23.0	18	0.9014868054038412
5.0	23.0	19	0.6195397035718323
5.0	23.0	20	0.36813526212935627
5.0	23.0	21	0.7221741796778391
5.0	23.0	22	0.2656248692269643
5.0	23.0	23	0.10080660341168277
5.0	23.0	41	0.7754451548163118
5.0	23.0	46	0.07402562652287686
5.0	23.0	26	0.7928145400880092
5.0	23.0	27	0.5668237789750113
5.0	23.0	28	0.3756647724022058
5.0	23.0	29	0.562031053008583
5.0	23.0	30	0.17762511155704652
5.0	23.0	31	0.10103560777573213
5.0	23.0	32	0.046130731006893286
5.0	23.0	42	0.08050112345816621
5.0	23.0	44	0.1513918936354565
5.0	23.0	48	0.3184266663171065
5.0	23.0	57	0.4935585592862123
5.0	23.0	58	0.4728291384092835
5.0	23.0	59	0.4779738826003694
5.0	23.0	60	0.4729549449082814
10.0	23.0	8	0.5254713963080452
10.0	23.0	9	0.5252203000195618
10.0	23.0	10	0.5190416136874768
10.0	23.0	11	0.5329970719226766
10.0	23.0	13	0.2906662748719273
10.0	23.0	14	0.2483986719568482
10.0	23.0	19	0.5066722442322594
10.0	23.0	20	0.35725014725432563
10.0	23.0	22	0.31167307186856
10.0	23.0	23	0.11962078838710173
10.0	23.0	27	0.4563375308640065
10.0	23.0	31	0.11786920030764055
10.0	23.0	32	0.05441822219162515
10.0	23.0	42	0.06472276831625065
10.0	23.0	44	0.09607308032824696
10.0	23.0	48	0.3985313775067256
10.0	23.0	58	0.3181412046392407
10.0	23.0	59	0.3294435728237129
10.0	23.0	60	0.3254632909461617
23.0	34.0	34	0.012322335205932134
23.0	34.0	7	0.4603889773292543
23.0	34.0	8	0.5537149454275871
23.0	34.0	9	0.5654603379430488
23.0	34.0	10	0.5993400680105816
23.0	34.0	11	0.5669545033257503
23.0	34.0	12	0.6855843234047462
23.0	34.0	13	0.4990865511800686
23.0	34.0	14	0.4958354470235973
23.0	34.0	15	0.4084494478762191
23.0	34.0	36	0.5119339634994173
23.0	34.0	17	0.3569045135453837
23.0	34.0	19	0.4924210894963592
23.0	34.0	20	0.35102348458109583
23.0	34.0	22	0.3393524756045148
23.0	34.0	23	0.07069398756958634
23.0	34.0	24	0.267978745630618
23.0	34.0	37	0.3755024513355509
23.0	34.0	43	0.078938286890153
23.0	34.0	27	0.4284887151731005
23.0	34.0	31	0.12151425694231804
23.0	34.0	32	0.03600940524237582
23.0	34.0	38	0.2783841218377014
23.0	34.0	42	0.060327955144010736
23.0	34.0	44	0.07788059017565298
23.0	34.0	48	0.32618224539212304
23.0	34.0	49	0.3531849562103103
23.0	34.0	50	0.3391159853529258
23.0	34.0	51	0.33954480197330983
23.0	34.0	52	0.3423652639722834
23.0	34.0	53	0.35373952966564226
23.0	34.0	54	0.3608871175919073
23.0	34.0	55	0.3693876885354798
23.0	34.0	56	0.3755158540244956
23.0	34.0	58	0.2606158551344577
23.0	34.0	59	0.2793515493324389
23.0	34.0	60	0.2559770512219061
20.0	23.0	34	0.005007173665898857
20.0	23.0	7	0.013659757149741688
20.0	23.0	8	0.015166380877318104
20.0	23.0	10	0.01590607368649865
20.0	23.0	36	0.013668685407358407
20.0	23.0	17	0.012701540645782702
20.0	23.0	47	0.015837222250331042
20.0	23.0	31	0.009499102898586857
20.0	23.0	44	0.008172151329948309
20.0	23.0	48	0.012766047910639185
20.0	23.0	49	0.016769785340717484
20.0	23.0	51	0.012000208771262963
20.0	23.0	52	0.012452872574497618
20.0	23.0	53	0.012633718764054877
20.0	23.0	54	0.0126522363991728
20.0	23.0	56	0.012542472087331741
20.0	23.0	58	0.01043255665353103
20.0	23.0	59	0.012048167313743509
20.0	23.0	60	0.008863044588271229
21.0	23.0	39	0.023214701219581642
21.0	23.0	8	0.20845008088065844
21.0	23.0	9	0.17857755502363784
21.0	23.0	10	0.1908286246667924
21.0	23.0	11	0.18759137489422906
21.0	23.0	13	0.13930937546435754
21.0	23.0	14	0.14216322513598298
21.0	23.0	40	0.12022665189606585
21.0	23.0	45	0.05175915729855556
21.0	23.0	19	0.13648016788889594
21.0	23.0	20	0.10067526461186306
21.0	23.0	22	0.10002921906786087
21.0	23.0	23	0.041079488997050384
21.0	23.0	46	0.0259691917072583
21.0	23.0	26	0.2300328823248452
21.0	23.0	27	0.10879537207907036
21.0	23.0	31	0.031378946440887664
21.0	23.0	32	0.017216937134344055
21.0	23.0	42	0.022284347579219245
21.0	23.0	44	0.0218945324637144
21.0	23.0	48	0.07569706248398142
21.0	23.0	57	0.12644147932452005
21.0	23.0	58	0.05319629670465558
21.0	23.0	59	0.05669569068058924
21.0	23.0	60	0.0529061961374533
23.0	26.0	34	0.0057321505663400244
23.0	26.0	39	0.01861554386068812
23.0	26.0	7	0.02285494791564325
23.0	26.0	8	0.4868550468499382
23.0	26.0	9	0.3727495436496421
23.0	26.0	10	0.2798956529043211
23.0	26.0	11	0.31375657423710274
23.0	26.0	12	0.10191190431356567
23.0	26.0	13	0.3008478186793115
23.0	26.0	14	0.2068127424416039
23.0	26.0	15	0.039274789473530206
23.0	26.0	36	0.054996840438462584
23.0	26.0	40	0.1473897384154149
23.0	26.0	45	0.07602926183690921
23.0	26.0	17	0.017328808321343352
23.0	26.0	18	0.7260500661430138
23.0	26.0	19	0.4660146352651916
23.0	26.0	20	0.25922619903515626
23.0	26.0	21	0.6121074110862806
23.0	26.0	22	0.19624475668587746
23.0	26.0	23	0.08827118643313651
23.0	26.0	24	0.014855514999313209
23.0	26.0	37	0.01741324001351172
23.0	26.0	41	0.5780277365199992
23.0	26.0	46	0.04047794961394708
23.0	26.0	47	0.016562870056181973
23.0	26.0	26	0.536966871778975
23.0	26.0	27	0.4007092289340792
23.0	26.0	28	0.2945157197840199
23.0	26.0	29	0.5145319232981771
23.0	26.0	30	0.13238231912102866
23.0	26.0	31	0.06840328169317987
23.0	26.0	32	0.03534486780550612
23.0	26.0	42	0.0575885721425691
23.0	26.0	44	0.008234726685718341
23.0	26.0	48	0.2732715888637292
23.0	26.0	49	0.02276924949705224
23.0	26.0	50	0.01705293184773781
23.0	26.0	51	0.016999791959142647
23.0	26.0	52	0.017104427130170474
23.0	26.0	53	0.01731218543314234
23.0	26.0	54	0.017691476096074955
23.0	26.0	55	0.017996412620587363
23.0	26.0	56	0.017568135344061847
23.0	26.0	57	0.2717090409830811
23.0	26.0	58	0.2821340722694893
23.0	26.0	59	0.2899534375956042
23.0	26.0	60	0.29668065398327537
23.0	30.0	8	0.34965237813517097
23.0	30.0	9	0.3608524128754656
23.0	30.0	10	0.3686985285765167
23.0	30.0	11	0.3798384608829836
23.0	30.0	13	0.2520400715679272
23.0	30.0	14	0.2058474862198098
23.0	30.0	19	0.3287869575934889
23.0	30.0	20	0.21802195684264888
23.0	30.0	22	0.1961054738478843
23.0	30.0	23	0.055236316940631115
23.0	30.0	27	0.2757077064175689
23.0	30.0	31	0.06961355241255976
23.0	30.0	32	0.03755136986353278
23.0	30.0	48	0.19920236695289575
23.0	30.0	58	0.13992016714387825
23.0	30.0	59	0.14557777964655133
23.0	30.0	60	0.14521411475420098
23.0	33.0	34	0.009319983368090062
23.0	33.0	7	0.42809544702724095
23.0	33.0	8	0.5269056671982607
23.0	33.0	9	0.5410366705231267
23.0	33.0	10	0.5687802190941004
23.0	33.0	11	0.5399188598528819
23.0	33.0	12	0.6457086913729413
23.0	33.0	13	0.4677499670801016
23.0	33.0	14	0.4676953155329301
23.0	33.0	36	0.4913096273587186
23.0	33.0	17	0.3263215828199604
23.0	33.0	19	0.4623928352592466
23.0	33.0	20	0.32232147101174496
23.0	33.0	22	0.3068841270605321
23.0	33.0	23	0.06042830688520365
23.0	33.0	37	0.3481944532405772
23.0	33.0	43	0.0655679693097578
23.0	33.0	47	0.299140888303782
23.0	33.0	27	0.39780783526292907
23.0	33.0	31	0.1049710464447707
23.0	33.0	32	0.0304020341173538
23.0	33.0	38	0.25508689313640465
23.0	33.0	42	0.04924533820093021
23.0	33.0	48	0.2979061572815156
23.0	33.0	49	0.3233020258924839
23.0	33.0	50	0.31225866948896097
23.0	33.0	51	0.3118224215748696
23.0	33.0	52	0.31424001613228303
23.0	33.0	53	0.3258395209655709
23.0	33.0	54	0.3329397705009548
23.0	33.0	55	0.3438134562592201
23.0	33.0	56	0.3452206428559026
23.0	33.0	58	0.23429705432400935
23.0	33.0	59	0.2497898384707267
23.0	33.0	60	0.2293944223090461
23.0	35.0	34	0.010298588730283244
23.0	35.0	7	0.4258339809537516
23.0	35.0	8	0.5080447625318176
23.0	35.0	9	0.5456776666504142
23.0	35.0	10	0.5712027213217714
23.0	35.0	11	0.5498588207335359
23.0	35.0	12	0.6162596755990689
23.0	35.0	36	0.4921239205485254
23.0	35.0	17	0.3389395981860245
23.0	35.0	19	0.4528508476185191
23.0	35.0	20	0.3243382681306769
23.0	35.0	22	0.3097220230698716
23.0	35.0	23	0.06169535310177068
23.0	35.0	37	0.35829759740504763
23.0	35.0	43	0.06869961108009713
23.0	35.0	47	0.313582221260205
23.0	35.0	27	0.3921085463012706
23.0	35.0	31	0.10157879911385782
23.0	35.0	32	0.030067482895628817
23.0	35.0	44	0.06934650951877874
23.0	35.0	49	0.3421689019886409
23.0	35.0	50	0.3251769979098953
23.0	35.0	51	0.32283300160919703
23.0	35.0	52	0.3256594259659412
23.0	35.0	53	0.3280359335622753
23.0	35.0	54	0.3326275847254864
23.0	35.0	55	0.34089866283421777
23.0	35.0	56	0.3439912583340501
23.0	35.0	58	0.2482569518301781
23.0	35.0	59	0.2654759998851972
23.0	35.0	60	0.2439244935920453
23.0	36.0	34	0.011026540207814331
23.0	36.0	7	0.43099797034779536
23.0	36.0	8	0.5131319186586664
23.0	36.0	9	0.5496705510751734
23.0	36.0	10	0.5754070142360708
23.0	36.0	11	0.552703400876943
23.0	36.0	12	0.6201695285410312
23.0	36.0	13	0.4452104893681165
23.0	36.0	14	0.4665551108058097
23.0	36.0	36	0.4964152444242824
23.0	36.0	17	0.34406243268492
23.0	36.0	19	0.4581600198051996
23.0	36.0	20	0.3337249985564302
23.0	36.0	22	0.3194533556690881
23.0	36.0	23	0.0660876423304107
23.0	36.0	37	0.36355501344595387
23.0	36.0	43	0.07415144314065603
23.0	36.0	47	0.31865569986548103
23.0	36.0	27	0.3974194957137648
23.0	36.0	31	0.10762263973252148
23.0	36.0	32	0.03271855566369457
23.0	36.0	38	0.2574077503982266
23.0	36.0	42	0.0574943547512873
23.0	36.0	44	0.07520363652304198
23.0	36.0	48	0.3173200252031981
23.0	36.0	49	0.34706364716035965
23.0	36.0	50	0.3302818137894569
23.0	36.0	51	0.3279099864710625
23.0	36.0	52	0.3307639043268602
23.0	36.0	53	0.3331548184154383
23.0	36.0	54	0.33780413763783784
23.0	36.0	55	0.3459409981364015
23.0	36.0	56	0.34902060574966115
23.0	36.0	58	0.2533267825277397
23.0	36.0	59	0.27068180237743833
23.0	36.0	60	0.24885286034717355
23.0	37.0	34	0.010715897107523782
23.0	37.0	7	0.4127740736124525
23.0	37.0	8	0.3361646331810602
23.0	37.0	9	0.5005104755836314
23.0	37.0	10	0.5520862964487361
23.0	37.0	11	0.5377639791637314
23.0	37.0	12	0.5823376287762374
23.0	37.0	13	0.4120295733743518
23.0	37.0	14	0.4539960187284807
23.0	37.0	15	0.3454724303364897
23.0	37.0	36	0.4805171907194678
23.0	37.0	17	0.33201148017350474
23.0	37.0	19	0.4267199631241568
23.0	37.0	20	0.3097742201793748
23.0	37.0	22	0.3063356176217784
23.0	37.0	23	0.05455210147448904
23.0	37.0	24	0.2478661423874151
23.0	37.0	37	0.3385962305955601
23.0	37.0	43	0.07814669099286951
23.0	37.0	47	0.3090131876466057
23.0	37.0	27	0.3677388991436463
23.0	37.0	31	0.10342838468124274
23.0	37.0	32	0.029383501721237375
23.0	37.0	38	0.2478164224199227
23.0	37.0	42	0.04387471407412176
23.0	37.0	44	0.07310408535009194
23.0	37.0	48	0.3090157552068989
23.0	37.0	49	0.3339227905531845
23.0	37.0	50	0.3186538783186797
23.0	37.0	51	0.3191964084077101
23.0	37.0	52	0.319220539036976
23.0	37.0	53	0.3208949621217453
23.0	37.0	54	0.3238636668299416
23.0	37.0	55	0.3216107965964349
23.0	37.0	56	0.3224185067611241
23.0	37.0	58	0.24634634579575365
23.0	37.0	59	0.2591736518255951
23.0	37.0	60	0.24191235501112526
23.0	38.0	34	0.009698534805021926
23.0	38.0	7	0.3927971695498535
23.0	38.0	8	0.3000677418999313
23.0	38.0	9	0.4772846041188452
23.0	38.0	10	0.4918054089281912
23.0	38.0	11	0.5177618841814421
23.0	38.0	12	0.5518115231964568
23.0	38.0	13	0.3929530272361774
23.0	38.0	14	0.4404832386458816
23.0	38.0	15	0.3315442169148453
23.0	38.0	36	0.4304502457748636
23.0	38.0	17	0.318662679335193
23.0	38.0	19	0.2598537874365669
23.0	38.0	20	0.27873374522792965
23.0	38.0	22	0.2584762788464827
23.0	38.0	23	0.04359022932239513
23.0	38.0	24	0.24460038031628584
23.0	38.0	37	0.3171000784469665
23.0	38.0	43	0.07552553316457307
23.0	38.0	47	0.2954759269695507
23.0	38.0	27	0.3514241988486214
23.0	38.0	31	0.0840508377463505
23.0	38.0	32	0.024495562895844585
23.0	38.0	38	0.23601359285377296
23.0	38.0	42	0.03528957445457305
23.0	38.0	44	0.06378391677634791
23.0	38.0	48	0.2958726539669294
23.0	38.0	50	0.3053106746687895
23.0	38.0	51	0.30618214048538844
23.0	38.0	52	0.30619101758872524
23.0	38.0	53	0.3078325730278864
23.0	38.0	54	0.3079050981022926
23.0	38.0	55	0.3054795057481892
23.0	38.0	56	0.3048729555524334
23.0	38.0	58	0.23295200015388556
23.0	38.0	59	0.2401351480411265
23.0	38.0	60	0.2303167785220438
23.0	39.0	34	0.010654045092775113
23.0	39.0	7	0.35189071922337584
23.0	39.0	8	0.419232410612296
23.0	39.0	9	0.4335842547321275
23.0	39.0	10	0.4643865395079021
23.0	39.0	11	0.4894274921554198
23.0	39.0	12	0.5314059064827784
23.0	39.0	13	0.3693576838557349
23.0	39.0	14	0.3946922167023413
23.0	39.0	15	0.2867194481206519
23.0	39.0	36	0.3735551858703886
23.0	39.0	17	0.27703162596106506
23.0	39.0	19	0.3959111737230424
23.0	39.0	20	0.3229614092994426
23.0	39.0	22	0.2383360821295165
23.0	39.0	23	0.03380411216786185
23.0	39.0	24	0.20593895796799488
23.0	39.0	37	0.2689672638598475
23.0	39.0	43	0.0586607411872115
23.0	39.0	47	0.2565869959823549
23.0	39.0	27	0.35299359605774383
23.0	39.0	31	0.10204322832424964
23.0	39.0	32	0.020824227730108037
23.0	39.0	38	0.19859145976763606
23.0	39.0	42	0.02912104256375877
23.0	39.0	44	0.0561192290129789
23.0	39.0	48	0.25535739938489
23.0	39.0	49	0.2817443119414579
23.0	39.0	51	0.2619204565389493
23.0	39.0	52	0.2644181183847237
23.0	39.0	53	0.2661093277875104
23.0	39.0	54	0.26722580233846865
23.0	39.0	55	0.26425656553926624
23.0	39.0	56	0.264331092650797
23.0	39.0	58	0.1977087384037585
23.0	39.0	59	0.24062737008839724
23.0	39.0	60	0.19398487837036388
23.0	40.0	34	0.009990750142199582
23.0	40.0	7	0.3153387528876563
23.0	40.0	8	0.3547970346498625
23.0	40.0	9	0.4154379435770366
23.0	40.0	10	0.41899574853627003
23.0	40.0	11	0.4560219345770803
23.0	40.0	12	0.498726525768867
23.0	40.0	13	0.33877088098478003
23.0	40.0	14	0.3548834232482226
23.0	40.0	15	0.2559756279252451
23.0	40.0	36	0.3396158389667106
23.0	40.0	17	0.2364672769060983
23.0	40.0	19	0.3198751769858329
23.0	40.0	20	0.2094199077636995
23.0	40.0	22	0.2109281425370568
23.0	40.0	23	0.04391367199117521
23.0	40.0	24	0.16153180493733638
23.0	40.0	37	0.22352592789742545
23.0	40.0	43	0.047086928918234114
23.0	40.0	47	0.22024517212207556
23.0	40.0	27	0.26140704895711725
23.0	40.0	31	0.05847218031380672
23.0	40.0	32	0.01764138102889529
23.0	40.0	38	0.17029850944302494
23.0	40.0	42	0.036618170720282825
23.0	40.0	44	0.04701171338980325
23.0	40.0	48	0.21912998255973432
23.0	40.0	49	0.2438116861128333
23.0	40.0	50	0.2274976399598073
23.0	40.0	51	0.22568911563664865
23.0	40.0	52	0.2257023032606729
23.0	40.0	53	0.2305053578467311
23.0	40.0	54	0.2316698757013884
23.0	40.0	55	0.22914340402411976
23.0	40.0	56	0.2290327796095243
23.0	40.0	58	0.16706107338728388
23.0	40.0	59	0.1818016525609485
23.0	40.0	60	0.16351810926965404
23.0	41.0	34	0.006868133282178493
23.0	41.0	7	0.06118471071566155
23.0	41.0	8	0.08281812655546393
23.0	41.0	9	0.11709802832651325
23.0	41.0	10	0.15432214381965534
23.0	41.0	11	0.11214548566379637
23.0	41.0	12	0.2243192383958605
23.0	41.0	13	0.1425583439092498
23.0	41.0	36	0.08548484460044589
23.0	41.0	17	0.03896433968379962
23.0	41.0	19	0.08109113095333974
23.0	41.0	20	0.06549665187563014
23.0	41.0	22	0.09310455831792078
23.0	41.0	23	0.016121293229359828
23.0	41.0	37	0.03836155540012093
23.0	41.0	43	0.014853542604209447
23.0	41.0	47	0.03624808265347552
23.0	41.0	27	0.061138232431337015
23.0	41.0	31	0.022669941282121468
23.0	41.0	32	0.009652635468264323
23.0	41.0	44	0.01355915223851412
23.0	41.0	48	0.03594878938244462
23.0	41.0	49	0.043154963291831466
23.0	41.0	50	0.0381958689379204
23.0	41.0	51	0.03716842046784805
23.0	41.0	52	0.03740452426466108
23.0	41.0	53	0.0376279838034746
23.0	41.0	54	0.04113337274490128
23.0	41.0	55	0.04101918060998869
23.0	41.0	56	0.04078180439338715
23.0	41.0	58	0.02660563615324541
23.0	41.0	59	0.036175851610892484
23.0	41.0	60	0.02532783314181389
23.0	42.0	34	0.007170275531040781
23.0	42.0	7	0.05134712896140006
23.0	42.0	8	0.07440324509068717
23.0	42.0	9	0.0919089739932442
23.0	42.0	10	0.14297608275275206
23.0	42.0	11	0.10702721323614292
23.0	42.0	12	0.2134033251664056
23.0	42.0	13	0.12995739105000012
23.0	42.0	14	0.12413640123484405
23.0	42.0	15	0.06304645881798324
23.0	42.0	36	0.08680367413297019
23.0	42.0	17	0.03615958008257157
23.0	42.0	19	0.07417187742060004
23.0	42.0	20	0.06193651315877369
23.0	42.0	22	0.08117889318933626
23.0	42.0	23	0.01548823630487947
23.0	42.0	24	0.02931074624016405
23.0	42.0	37	0.035361076355633035
23.0	42.0	43	0.01401923654435282
23.0	42.0	47	0.033902533368003515
23.0	42.0	27	0.05520027515040396
23.0	42.0	31	0.02010742603168176
23.0	42.0	32	0.009685853080196616
23.0	42.0	38	0.028396167712437918
23.0	42.0	42	0.012150862027228588
23.0	42.0	44	0.013403020608636258
23.0	42.0	48	0.033460771206320385
23.0	42.0	49	0.04008341940543926
23.0	42.0	50	0.035368807054417126
23.0	42.0	52	0.035059608259267405
23.0	42.0	53	0.035338243809187035
23.0	42.0	54	0.03698574629502537
23.0	42.0	55	0.038117571547665485
23.0	42.0	56	0.0385336576767608
23.0	42.0	58	0.02511346454917706
23.0	42.0	59	0.033775724808475883
23.0	42.0	60	0.023922691937809357
23.0	43.0	34	0.006333132860821949
23.0	43.0	7	0.03133372448903601
23.0	43.0	8	0.048996710830515815
23.0	43.0	9	0.062226007241928165
23.0	43.0	10	0.11061981150257884
23.0	43.0	11	0.06278921973301241
23.0	43.0	12	0.16471723928644905
23.0	43.0	13	0.1288876063377811
23.0	43.0	14	0.07373082267777806
23.0	43.0	15	0.07093747698750574
23.0	43.0	36	0.06525625098796096
23.0	43.0	17	0.0230369062396635
23.0	43.0	19	0.04040876699304605
23.0	43.0	20	0.045751746224833134
23.0	43.0	22	0.06152044557125118
23.0	43.0	23	0.012251062368456477
23.0	43.0	24	0.019100506048410786
23.0	43.0	37	0.02323168618842196
23.0	43.0	43	0.010800127270534615
23.0	43.0	47	0.021992963771115644
23.0	43.0	27	0.028845044333792355
23.0	43.0	31	0.016287252030739673
23.0	43.0	32	0.007613645771793255
23.0	43.0	38	0.01870800543223848
23.0	43.0	42	0.00950837517261314
23.0	43.0	44	0.010034428318682372
23.0	43.0	48	0.021609252989248262
23.0	43.0	49	0.028020040746857284
23.0	43.0	50	0.02259696437196793
23.0	43.0	51	0.022540175183001877
23.0	43.0	53	0.022948756002416026
23.0	43.0	54	0.023993150877658926
23.0	43.0	55	0.0237058286535243
23.0	43.0	56	0.02415009066820778
23.0	43.0	58	0.01653637653356501
23.0	43.0	59	0.021884968306731763
23.0	43.0	60	0.015695273429533675
23.0	44.0	34	0.0060790047070692025
23.0	44.0	7	0.028345082441669913
23.0	44.0	8	0.0469327829417899
23.0	44.0	9	0.05369467422317048
23.0	44.0	10	0.10074749223706134
23.0	44.0	11	0.055913181428623546
23.0	44.0	12	0.12054498427963035
23.0	44.0	13	0.09351979279870458
23.0	44.0	14	0.0702982288930648
23.0	44.0	15	0.050916760413178164
23.0	44.0	36	0.06334126112928044
23.0	44.0	17	0.021477270242111483
23.0	44.0	19	0.03247865503679137
23.0	44.0	20	0.04404890241117074
23.0	44.0	22	0.055819731228597035
23.0	44.0	23	0.01134416312333267
23.0	44.0	24	0.017728717578008236
23.0	44.0	37	0.02131658954095627
23.0	44.0	43	0.01003055834851916
23.0	44.0	47	0.02056381553928984
23.0	44.0	27	0.022833195203078253
23.0	44.0	31	0.015131773244120331
23.0	44.0	32	0.007155580089954986
23.0	44.0	38	0.017177231101006364
23.0	44.0	42	0.008943654881935359
23.0	44.0	44	0.009433813775622921
23.0	44.0	48	0.02020004770927106
23.0	44.0	49	0.02668696585178641
23.0	44.0	50	0.021110963947581884
23.0	44.0	51	0.020969937682311326
23.0	44.0	52	0.021060259979141637
23.0	44.0	54	0.022285040027144508
23.0	44.0	55	0.022079310415512844
23.0	44.0	56	0.022084939688136303
23.0	44.0	58	0.015108870056002276
23.0	44.0	59	0.020314537600160026
23.0	44.0	60	0.014368302702389403
23.0	45.0	34	0.006299315050905408
23.0	45.0	7	0.024870549608163973
23.0	45.0	8	0.03987979151953657
23.0	45.0	9	0.04914995507390586
23.0	45.0	10	0.09410383961129294
23.0	45.0	11	0.053671824808341866
23.0	45.0	12	0.11323820035990115
23.0	45.0	13	0.08085792505788209
23.0	45.0	14	0.05050464397066146
23.0	45.0	15	0.0367983123335703
23.0	45.0	36	0.051974089774712975
23.0	45.0	17	0.02002747681363504
23.0	45.0	19	0.028511185551493443
23.0	45.0	20	0.04359892061961145
23.0	45.0	22	0.05614596783941138
23.0	45.0	23	0.010525741915033093
23.0	45.0	24	0.01674353853528006
23.0	45.0	37	0.01976817616642491
23.0	45.0	43	0.009358324614143263
23.0	45.0	47	0.0193384993921534
23.0	45.0	27	0.020328283182611668
23.0	45.0	31	0.01614979536388596
23.0	45.0	32	0.00696594009582446
23.0	45.0	38	0.015518614505762569
23.0	45.0	42	0.008951010744115313
23.0	45.0	44	0.009221778509078156
23.0	45.0	48	0.018974840189743557
23.0	45.0	49	0.02625152361626646
23.0	45.0	50	0.019612068436791738
23.0	45.0	51	0.0194995764625904
23.0	45.0	52	0.019589751529127317
23.0	45.0	53	0.019833020164304025
23.0	45.0	55	0.020534885958400376
23.0	45.0	56	0.0197690387001096
23.0	45.0	58	0.014033747796899405
23.0	45.0	59	0.018159548733694054
23.0	45.0	60	0.013226538643129785
23.0	46.0	34	0.008286245726548524
23.0	46.0	7	0.05867090808911346
23.0	46.0	8	0.2513401836142916
23.0	46.0	9	0.09790455167700013
23.0	46.0	10	0.15977947003275672
23.0	46.0	11	0.13152768807113818
23.0	46.0	12	0.1817951469465332
23.0	46.0	13	0.10584644572183337
23.0	46.0	14	0.08877284653240816
23.0	46.0	15	0.050680765010517284
23.0	46.0	36	0.0744755051999533
23.0	46.0	17	0.05025018460023031
23.0	46.0	19	0.06595266197815282
23.0	46.0	20	0.08511407091691763
23.0	46.0	22	0.0965697689999693
23.0	46.0	23	0.01609087640163763
23.0	46.0	24	0.028602597210265437
23.0	46.0	37	0.04540163758865698
23.0	46.0	43	0.014919961917466931
23.0	46.0	47	0.049206779486688536
23.0	46.0	27	0.25999774803731146
23.0	46.0	31	0.028518097241033036
23.0	46.0	32	0.008877940668250935
23.0	46.0	38	0.031467819975416034
