Chemical_formula	found_on_web
Sr(Tc0.95Sn0.05)O3	0
Ca(Zr0.2Re0.8)O3	0
(Gd0.25Tl0.75)TiO3	0
Sr(Th0.8Mn0.2)O3	0
Sr(Ce0.9Nb0.1)O3	0
(Ba0.4Lu0.6)MnO3	0
Sr(Tc0.55Sn0.45)O3	0
Sr(Tc0.25Sb0.75)O3	0
Sr(Tc0.85Sn0.15)O3	0
Eu(Ce0.05Mn0.95)O3	0
(La0.95Y0.05)CrO3	0
Ba(Th0.65Tc0.35)O3	0
(Nd0.7Y0.3)MnO3	0
Ba(Th0.7Tc0.3)O3	0
Ba(Ta0.7Tl0.3)O3	0
Eu(Lu0.15Mn0.85)O3	0
(Sr0.45Cd0.55)TiO3	0
(K0.5Pr0.5)CeO3	0
(Sr0.4Cd0.6)TiO3	0
(Pr0.95Y0.05)FeO3	0
(Ce0.95Y0.05)FeO3	0
Sr(Tc0.8Pd0.2)O3	0
Ce(Li0.35Ru0.65)O3	0
Sr(V0.35Cr0.65)O3	0
Sr(Mn0.8Pd0.2)O3	0
(Sr0.35Cd0.65)TiO3	0
Ba(Ce0.55Np0.45)O3	0
Sr(U0.5Sn0.5)O3	0
(Pr0.9Tl0.1)CrO3	0
Ca(Ti0.85Mo0.15)O3	0
Ca(Ti0.75Mo0.25)O3	0
Sr(U0.45Sn0.55)O3	0
Nd(Mn0.95Hg0.05)O3	0
Nd(Co0.35Au0.65)O3	0
Sr(Hf0.25W0.75)O3	0
(Sr0.95Yb0.05)CeO3	0
Ba(Ta0.75Tl0.25)O3	0
Ba(Ce0.9Mn0.1)O3	0
Ca(Ti0.9Mo0.1)O3	0
Sm(Ni0.25Ir0.75)O3	0
(Gd0.6Tl0.4)MnO3	0
(Ba0.6Tb0.4)MnO3	0
(Tl0.15Bi0.85)CrO3	0
(Ce0.3Dy0.7)CrO3	0
Sr(Tc0.5Sn0.5)O3	0
(Ce0.9Tl0.1)CrO3	0
(Ba0.2Lu0.8)MnO3	0
(La0.3Ho0.7)CrO3	0
(Pr0.7Y0.3)FeO3	0
Sr(Mn0.6Ni0.4)O3	0
(Ce0.7Y0.3)FeO3	0
Ca(Ti0.8Mo0.2)O3	0
(Ba0.15Tm0.85)MnO3	0
Sr(U0.55Sn0.45)O3	0
(Ba0.3Ho0.7)MnO3	0
(Pr0.95Tl0.05)CrO3	0
(Sr0.55Cd0.45)TiO3	0
Ca(Ti0.95Mo0.05)O3	0
Eu(Ni0.35Pd0.65)O3	0
Sr(U0.4Sn0.6)O3	0
Ce(Mg0.05Ru0.95)O3	0
Sr(Tc0.9Sn0.1)O3	0
(Ce0.95Tl0.05)CrO3	0
(Sr0.5Ca0.5)ZrO3	0
(Nd0.9Tl0.1)CrO3	0
(Ba0.95Ca0.05)CeO3	0
Sr(U0.25Sn0.75)O3	0
Ba(Th0.6Tc0.4)O3	0
Eu(Co0.85Pb0.15)O3	0
(Yb0.25Pb0.75)MnO3	0
(Nd0.95Y0.05)FeO3	0
(Ba0.9Ca0.1)CeO3	0
Nd(Be0.1Ir0.9)O3	0
(Sm0.8Tl0.2)CrO3	0
(Sr0.65Ca0.35)ZrO3	0
(Sr0.75Cd0.25)TiO3	0
(Sr0.55Ca0.45)ZrO3	0
(Yb0.3Pb0.7)MnO3	0
Ca(Ti0.5Mo0.5)O3	0
La(Mn0.95Tl0.05)O3	0
(Sr0.9Yb0.1)CeO3	0
Sr(Th0.15Mn0.85)O3	0
(Tb0.7Sm0.3)AlO3	0
Sr(Eu0.3Tc0.7)O3	0
(Sr0.6Ca0.4)ZrO3	0
Ca(Ti0.15W0.85)O3	0
Eu(Tl0.15Co0.85)O3	0
(Sr0.8Cd0.2)TiO3	0
(Sr0.5Cd0.5)TiO3	0
(Tl0.2Bi0.8)CrO3	0
Ca(Ti0.15Tc0.85)O3	0
(Yb0.35Pb0.65)MnO3	0
Sr(Hf0.75Sn0.25)O3	0
Ca(Ti0.1Tc0.9)O3	0
Sr(Th0.85Ti0.15)O3	0
(Rb0.75Ta0.25)CeO3	0
Sr(Tc0.3Sn0.7)O3	0
(Ba0.85Ca0.15)CeO3	0
Sr(Lu0.75Tc0.25)O3	0
Sr(Mn0.35Sn0.65)O3	0
Ce(Mg0.25Ir0.75)O3	0
Ba(Th0.9Tc0.1)O3	0
Eu(Fe0.25Pd0.75)O3	0
Sr(Th0.8Zr0.2)O3	0
(Sr0.6Sn0.4)MnO3	0
Sm(Li0.2Ru0.8)O3	0
Sr(Tc0.7Ni0.3)O3	0
(La0.7Y0.3)FeO3	0
Sr(Th0.75Zr0.25)O3	0
(Sr0.65Sn0.35)MnO3	0
Eu(Sr0.5W0.5)O3	0
Nd(Be0.15Ir0.85)O3	0
(Ba0.8Ca0.2)CeO3	0
(Sr0.9Eu0.1)CeO3	0
(Sr0.7Cd0.3)TiO3	0
Sr(Cr0.3Ir0.7)O3	0
(Ba0.9Hg0.1)ZrO3	0
Eu(U0.25Mn0.75)O3	0
Eu(Cr0.25Sn0.75)O3	0
Ca(Ti0.3W0.7)O3	0
Sr(V0.2Cr0.8)O3	0
Sr(Cr0.55Pd0.45)O3	0
Ca(Ti0.25W0.75)O3	0
(Sr0.65Cd0.35)TiO3	0
(Sr0.6Cd0.4)TiO3	0
Sr(Tc0.75Pd0.25)O3	0
(Rb0.5Yb0.5)ZrO3	0
(La0.95Y0.05)FeO3	0
Sr(Be0.05W0.95)O3	0
Sr(Mn0.7In0.3)O3	0
(K0.55Sb0.45)ZrO3	0
Ce(Mg0.35Ir0.65)O3	0
Ce(Mg0.15Ru0.85)O3	0
(Sr0.55Sn0.45)MnO3	0
Ba(Y0.65Mn0.35)O3	0
Ba(Ta0.5Tl0.5)O3	0
(Sr0.4In0.6)MnO3	0
Eu(Ni0.05Ru0.95)O3	0
Sr(Ce0.9U0.1)O3	0
(Yb0.8Tl0.2)MnO3	0
(Sr0.45In0.55)MnO3	0
Ca(Ti0.2W0.8)O3	0
Sr(Ce0.7Cr0.3)O3	0
(Ba0.9Pb0.1)ZrO3	0
(Ba0.45Hg0.55)TiO3	0
Ca(Ti0.35W0.65)O3	0
Ba(Hf0.9Zr0.1)O3	0
Ca(Ti0.4W0.6)O3	0
Sr(Ce0.1Tc0.9)O3	0
(Sr0.9La0.1)CeO3	0
Sm(Co0.35Pd0.65)O3	0
(Tl0.25Bi0.75)CrO3	0
(Tb0.95Eu0.05)FeO3	0
(Ba0.45Gd0.55)CrO3	0
(Sr0.9Pr0.1)CeO3	0
Sr(Hf0.3W0.7)O3	0
Nd(Na0.05Ru0.95)O3	0
Sr(Ce0.9Zr0.1)O3	0
(Sr0.9Nd0.1)CeO3	0
Ca(Li0.1Cr0.9)O3	0
Ba(Hf0.85Zr0.15)O3	0
(Sr0.55Cd0.45)ZrO3	0
Ca(Ti0.1W0.9)O3	0
Eu(Sr0.3Ir0.7)O3	0
Ca(Li0.2Tc0.8)O3	0
(Sr0.95La0.05)CeO3	0
(Sr0.95Eu0.05)CeO3	0
Ca(Ti0.45W0.55)O3	0
Ce(Mn0.35Au0.65)O3	0
(Nd0.95Tl0.05)CrO3	0
(Cs0.1Yb0.9)MnO3	0
(Sr0.95Pr0.05)CeO3	0
Sr(Tc0.3Sb0.7)O3	0
Ce(Mg0.45Ir0.55)O3	0
Sr(Hf0.95W0.05)O3	0
Eu(Dy0.1Mn0.9)O3	0
(K0.5Tl0.5)ZrO3	0
Ca(Li0.35Tc0.65)O3	0
Eu(Er0.35Mn0.65)O3	0
Nd(Li0.15Cr0.85)O3	0
Eu(Hf0.05Sn0.95)O3	0
(K0.45Tl0.55)ZrO3	0
Sr(Ce0.65Cr0.35)O3	0
Sr(U0.2Sn0.8)O3	0
Sr(Hf0.7Sn0.3)O3	0
Eu(Hf0.25Mn0.75)O3	0
(Sr0.7Sn0.3)MnO3	0
Sr(Ce0.55Tc0.45)O3	0
Ba(Th0.55Tc0.45)O3	0
Sr(Th0.9Ti0.1)O3	0
Nd(Mn0.75Ag0.25)O3	0
(Sr0.95Nd0.05)CeO3	0
(Tl0.1Bi0.9)MnO3	0
(Sr0.95Pb0.05)TcO3	0
Sr(Tc0.35Sb0.65)O3	0
(K0.25Tl0.75)ZrO3	0
Ca(Zr0.15W0.85)O3	0
Sr(U0.15Sn0.85)O3	0
Ce(Mg0.1Ru0.9)O3	0
Sr(Yb0.65Mn0.35)O3	0
Eu(Hf0.15Sn0.85)O3	0
Sr(V0.5Cr0.5)O3	0
Sr(Cr0.25Ir0.75)O3	0
Ba(Ce0.8Mn0.2)O3	0
Eu(Be0.15Ru0.85)O3	0
Ca(Sc0.5V0.5)O3	0
(Sr0.9Sm0.1)CeO3	0
Sr(Tl0.75Tc0.25)O3	0
Sr(Cr0.05Sn0.95)O3	0
Sr(Hf0.6W0.4)O3	0
Eu(Fe0.3Sn0.7)O3	0
Sr(Th0.7Tc0.3)O3	0
Sr(Hf0.65W0.35)O3	0
(Sm0.85Tl0.15)CrO3	0
Pr(Mn0.95Hg0.05)O3	0
Sr(Hf0.5W0.5)O3	0
(Ba0.75Ca0.25)CeO3	0
(Sr0.9Pb0.1)TcO3	0
(Sr0.85Pb0.15)TcO3	0
Sr(Hf0.55W0.45)O3	0
Eu(Fe0.35Sn0.65)O3	0
(Sr0.8Pb0.2)TcO3	0
Ce(Mg0.45Ru0.55)O3	0
Eu(Ga0.2Ru0.8)O3	0
(Eu0.95Tl0.05)CrO3	0
(Nd0.85Tl0.15)CrO3	0
(Bi0.55Pb0.45)MnO3	0
(Sr0.75Pb0.25)TcO3	0
(Sr0.55Pb0.45)TcO3	0
(Sr0.6Pb0.4)TcO3	0
(Sr0.65Pb0.35)TcO3	0
(Sr0.7Pb0.3)TcO3	0
Eu(Fe0.4Sn0.6)O3	0
Ca(Ti0.2Tc0.8)O3	0
Sr(Hf0.7W0.3)O3	0
(Sr0.9Cd0.1)TiO3	0
(Sr0.9Gd0.1)CeO3	0
Eu(Ti0.25Mn0.75)O3	0
(Sr0.3Y0.7)CrO3	0
Sr(Hf0.65Sn0.35)O3	0
Ca(Ti0.5W0.5)O3	0
(Eu0.9Tl0.1)CrO3	0
(Tb0.95Sm0.05)CoO3	0
Eu(In0.7Ir0.3)O3	0
Eu(Ti0.45Sn0.55)O3	0
(Sr0.85Cd0.15)TiO3	0
Ca(Ti0.55W0.45)O3	0
Ba(Th0.4Ti0.6)O3	0
(Sr0.95Sm0.05)CeO3	0
Eu(Ti0.35Sn0.65)O3	0
Sr(Th0.85Cr0.15)O3	0
(Bi0.3Pb0.7)MnO3	0
(Sr0.5Pb0.5)TcO3	0
Ce(Be0.25Cr0.75)O3	0
Sr(Hf0.75W0.25)O3	0
Sr(Tc0.4Sb0.6)O3	0
Ba(Ce0.75Mn0.25)O3	0
(Sm0.9Tl0.1)CrO3	0
Sr(Be0.15Mo0.85)O3	0
(Ce0.35Pb0.65)MnO3	0
(Bi0.4Pb0.6)MnO3	0
Eu(Hf0.1Sn0.9)O3	0
Eu(Nb0.35Sb0.65)O3	0
(Rb0.45Sb0.55)ZrO3	0
Sr(Mn0.45Sn0.55)O3	0
(Tl0.05Bi0.95)MnO3	0
(Ce0.3Ho0.7)AlO3	0
Ce(Mg0.25Ru0.75)O3	0
Sr(Pa0.4Sn0.6)O3	0
(Bi0.15Pb0.85)MnO3	0
(K0.5Y0.5)ZrO3	0
Sr(Hf0.6Sn0.4)O3	0
Eu(Ti0.3Sn0.7)O3	0
Eu(Nb0.4Sb0.6)O3	0
Ba(Th0.9Mn0.1)O3	0
Sr(Mn0.4Sn0.6)O3	0
(Pr0.95Y0.05)CrO3	0
Sr(Yb0.75Tc0.25)O3	0
(Gd0.7Tl0.3)CrO3	0
(Sr0.45Pb0.55)TcO3	0
Ce(Mn0.45Pd0.55)O3	0
(Sr0.65Hf0.35)CrO3	0
(Tl0.7Bi0.3)TiO3	0
Sr(Hf0.9W0.1)O3	0
Eu(Fe0.4Pb0.6)O3	0
(Sr0.55In0.45)MnO3	0
Sr(Lu0.3Mn0.7)O3	0
Sr(Tc0.45Sb0.55)O3	0
Sr(Hf0.55Sn0.45)O3	0
Sr(Yb0.6Mn0.4)O3	0
Ba(Th0.5Tc0.5)O3	0
(Ba0.65Nd0.35)CeO3	0
Sr(Th0.8Tc0.2)O3	0
(Ce0.95Y0.05)CrO3	0
Eu(Ti0.5Sn0.5)O3	0
Sr(Sc0.5Np0.5)O3	0
Sr(Th0.85Zr0.15)O3	0
(Bi0.2Pb0.8)MnO3	0
Nd(Li0.05Ru0.95)O3	0
Sr(Ce0.6Tc0.4)O3	0
Sr(Y0.15Mn0.85)O3	0
Nd(In0.2Ir0.8)O3	0
(Nd0.65Tl0.35)CrO3	0
(Sr0.95Bi0.05)CeO3	0
Sr(Hf0.45Sn0.55)O3	0
Sr(Hf0.5Sn0.5)O3	0
Eu(Ti0.55Sn0.45)O3	0
(Sr0.95Gd0.05)CeO3	0
(Sr0.75Sn0.25)MnO3	0
(Sr0.95Cd0.05)TiO3	0
(Ba0.65Eu0.35)CeO3	0
Sr(Hf0.85W0.15)O3	0
(La0.6Pb0.4)CoO3	0
(Bi0.25Pb0.75)MnO3	0
Sr(Hf0.8W0.2)O3	0
(Sr0.9Bi0.1)CeO3	0
(La0.4Pb0.6)CoO3	0
Sr(U0.05Sn0.95)O3	0
Sr(Ta0.65Tl0.35)O3	0
Sr(Hf0.4Sn0.6)O3	0
Sr(Th0.85Mn0.15)O3	0
(Rb0.05Hg0.95)NbO3	0
Sr(Hf0.25Mn0.75)O3	0
Sr(Hf0.35Sn0.65)O3	0
Sr(U0.1Sn0.9)O3	0
Sr(Cr0.15Sn0.85)O3	0
Eu(Co0.45Pd0.55)O3	0
(Pr0.3Ho0.7)CoO3	0
Eu(Ni0.1Ru0.9)O3	0
(Yb0.85Tl0.15)MnO3	0
Eu(Ca0.25Ir0.75)O3	0
Ba(Zr0.4Pb0.6)O3	0
Ca(Ti0.25Tc0.75)O3	0
(Rb0.45Gd0.55)CeO3	0
Ca(Li0.4Mo0.6)O3	0
Sm(Be0.45Ir0.55)O3	0
Eu(U0.55Sn0.45)O3	0
(Sm0.95Tl0.05)CrO3	0
Sr(Ta0.55Tl0.45)O3	0
Pr(Mn0.95Tl0.05)O3	0
(K0.5Yb0.5)HfO3	0
Sr(Eu0.6Tc0.4)O3	0
Sm(Be0.45Ru0.55)O3	0
Ba(Th0.6Mn0.4)O3	0
(Pr0.3Dy0.7)CrO3	0
Eu(Er0.15Mn0.85)O3	0
Sr(Tc0.65Sb0.35)O3	0
(Ba0.55Ce0.45)MnO3	0
Ba(Hf0.8Zr0.2)O3	0
(K0.05Ce0.95)CrO3	0
Sr(Mn0.5Sn0.5)O3	0
Sr(Ce0.8Nb0.2)O3	0
Ce(Ni0.05Ru0.95)O3	0
Eu(Fe0.35Pb0.65)O3	0
Nd(Be0.15Ru0.85)O3	0
(Nd0.7Tl0.3)FeO3	0
Sr(Hf0.35W0.65)O3	0
Sr(Hf0.3Sn0.7)O3	0
Sr(Cr0.2Sn0.8)O3	0
(La0.55Pb0.45)CoO3	0
(Tl0.3Bi0.7)CrO3	0
(Sr0.8In0.2)MnO3	0
(Ce0.25Tl0.75)FeO3	0
Eu(Ni0.15Ru0.85)O3	0
Sr(Cr0.1Sn0.9)O3	0
Sr(Hf0.4W0.6)O3	0
Eu(Tl0.2Cr0.8)O3	0
Ce(Mg0.35Ru0.65)O3	0
Sr(Tc0.85Sb0.15)O3	0
Sr(Hf0.15Os0.85)O3	0
(K0.1Ce0.9)CrO3	0
(Ba0.6Sm0.4)CeO3	0
Sm(Ti0.15Pd0.85)O3	0
Eu(Be0.05Ru0.95)O3	0
Sr(Hf0.05Os0.95)O3	0
(Sr0.4Pb0.6)TcO3	0
Ca(Ti0.65W0.35)O3	0
(Cs0.4Yb0.6)CeO3	0
(Bi0.45Pb0.55)MnO3	0
Sr(Hf0.45W0.55)O3	0
(Cs0.5Tb0.5)CeO3	0
Sm(Co0.25Pd0.75)O3	0
Ca(Zr0.1Ru0.9)O3	0
(Pr0.25Tl0.75)TiO3	0
Eu(Fe0.55Sn0.45)O3	0
(Gd0.8Tl0.2)MnO3	0
(Yb0.75Tl0.25)MnO3	0
(Pr0.95Tl0.05)FeO3	0
(Eu0.3Dy0.7)FeO3	0
Sr(Lu0.6Tc0.4)O3	0
Eu(Fe0.5Sn0.5)O3	0
(Ce0.2Tl0.8)TiO3	0
Eu(Fe0.45Sn0.55)O3	0
(Gd0.2Pb0.8)MnO3	0
(Pr0.5Tl0.5)TiO3	0
Ca(Zr0.25Re0.75)O3	0
(Eu0.95Tl0.05)FeO3	0
Sr(Mn0.25Ir0.75)O3	0
Eu(Be0.1Ru0.9)O3	0
Ca(Ti0.7W0.3)O3	0
Ca(Zr0.15Ru0.85)O3	0
Sr(Tc0.55Sb0.45)O3	0
(Ce0.5Tl0.5)TiO3	0
Sr(Ce0.95U0.05)O3	0
Sr(Be0.1W0.9)O3	0
Eu(Sc0.2Fe0.8)O3	0
Sr(Ce0.75Nb0.25)O3	0
(La0.5Pb0.5)CoO3	0
Sr(Mn0.9Cd0.1)O3	0
(Eu0.55Pb0.45)MnO3	0
(Ba0.65Sm0.35)CeO3	0
(Eu0.45Tl0.55)TiO3	0
Sr(Tc0.6Sb0.4)O3	0
Nd(Be0.1Ru0.9)O3	0
Ca(Zr0.2Tc0.8)O3	0
Eu(Fe0.1Pd0.9)O3	0
Sm(Be0.1Ir0.9)O3	0
Ba(Mn0.25Tl0.75)O3	0
Ca(Ti0.95W0.05)O3	0
Sr(Hf0.25Sn0.75)O3	0
Nd(Li0.45Cr0.55)O3	0
(Gd0.25Pb0.75)MnO3	0
Ca(Zr0.25Tc0.75)O3	0
Ca(Ti0.3Tc0.7)O3	0
Ca(Ti0.9W0.1)O3	0
Ca(Ti0.75W0.25)O3	0
(Pr0.7Tl0.3)FeO3	0
Ca(Ti0.85W0.15)O3	0
Sr(Ce0.95V0.05)O3	0
Eu(Th0.45Sn0.55)O3	0
Nd(Fe0.05Pd0.95)O3	0
(La0.45Pb0.55)CoO3	0
(Cs0.05Ho0.95)MnO3	0
Sr(Mn0.95Tc0.05)O3	0
Sr(Tc0.7Sb0.3)O3	0
Sm(Sc0.2Ir0.8)O3	0
La(Mn0.85Hg0.15)O3	0
Ba(Hf0.75Zr0.25)O3	0
(Gd0.3Pb0.7)MnO3	0
Ba(Tm0.6Tc0.4)O3	0
Ca(Mn0.05Tc0.95)O3	0
Eu(Co0.15Sn0.85)O3	0
Sm(Be0.25Ru0.75)O3	0
(Sm0.95Tl0.05)FeO3	0
Ca(Ti0.6W0.4)O3	0
Eu(Sc0.8Ir0.2)O3	0
Eu(Mn0.95Pb0.05)O3	0
(Sr0.6Y0.4)CrO3	0
(Gd0.35Pb0.65)MnO3	0
La(Be0.05Ru0.95)O3	0
(Gd0.4Pb0.6)MnO3	0
(Sr0.45Y0.55)CrO3	0
(Cs0.15Yb0.85)MnO3	0
Pr(Cr0.55Pd0.45)O3	0
(Gd0.75Tl0.25)CrO3	0
Sm(Mn0.95Hg0.05)O3	0
Ba(Ce0.6Np0.4)O3	0
Ca(Ti0.05W0.95)O3	0
(Ba0.4Y0.6)MnO3	0
(Ba0.6Nd0.4)CeO3	0
(Yb0.7Tl0.3)CrO3	0
(Cs0.3Ce0.7)LuO3	0
Sm(Be0.15Ir0.85)O3	0
Eu(Fe0.6Sn0.4)O3	0
(Gd0.45Pb0.55)MnO3	0
(Ba0.35Y0.65)MnO3	0
Pr(Mn0.35Au0.65)O3	0
Ca(Li0.45Tc0.55)O3	0
Sr(Lu0.45Tc0.55)O3	0
(Rb0.5Sb0.5)ZrO3	0
(Cs0.35Gd0.65)CeO3	0
(Cs0.2Y0.8)MnO3	0
Ca(Zr0.05Ru0.95)O3	0
Sm(Be0.25Ir0.75)O3	0
(Sr0.5Cd0.5)ZrO3	0
(Sr0.8Hf0.2)MnO3	0
Ba(Th0.55Mn0.45)O3	0
Sr(Tl0.4Cr0.6)O3	0
Sr(Mn0.85Zn0.15)O3	0
(Sr0.75Y0.25)MnO3	0
(Nd0.95Tl0.05)FeO3	0
(Ba0.65Gd0.35)CeO3	0
Pr(In0.2Ir0.8)O3	0
Ca(Ti0.8W0.2)O3	0
(Sr0.65Y0.35)MnO3	0
Ca(Ti0.05Re0.95)O3	0
Sr(Ce0.95Nb0.05)O3	0
Eu(Nb0.45Sb0.55)O3	0
Eu(Hf0.3Mn0.7)O3	0
Sm(Sr0.05Ir0.95)O3	0
(Pr0.7Y0.3)CrO3	0
(La0.3Er0.7)MnO3	0
Sr(Lu0.2Mn0.8)O3	0
Eu(Fe0.65Sn0.35)O3	0
Sr(Yb0.5V0.5)O3	0
(Gd0.15Pb0.85)MnO3	0
(Ce0.7Y0.3)CrO3	0
(Ba0.45Eu0.55)MnO3	0
(Gd0.65Tl0.35)CrO3	0
Eu(Sc0.85Ir0.15)O3	0
(Sm0.45Tl0.55)TiO3	0
Ba(Hf0.7Zr0.3)O3	0
Nd(Li0.15Ru0.85)O3	0
Sr(Tc0.4Ni0.6)O3	0
Ce(Ni0.1Ru0.9)O3	0
(La0.5Tl0.5)TcO3	0
(Sr0.35Pb0.65)TcO3	0
Nd(Li0.2Ru0.8)O3	0
(Nd0.95Y0.05)CrO3	0
Sr(Cr0.25Sn0.75)O3	0
Sr(U0.65Sn0.35)O3	0
(Bi0.35Pb0.65)MnO3	0
(Ba0.5Hg0.5)TiO3	0
Ca(Ti0.35Tc0.65)O3	0
(Sr0.6In0.4)MnO3	0
(K0.1Tl0.9)ZrO3	0
(K0.15Sm0.85)CrO3	0
(K0.5Eu0.5)HfO3	0
(Ba0.45Gd0.55)MnO3	0
(Sm0.3Dy0.7)CoO3	0
La(Mn0.45Pd0.55)O3	0
Sr(Eu0.15Tc0.85)O3	0
La(Be0.05Ir0.95)O3	0
Eu(Ni0.25Ru0.75)O3	0
Nd(Fe0.1Pd0.9)O3	0
(Sr0.15Er0.85)MnO3	0
Sr(Fe0.4Tc0.6)O3	0
Eu(Co0.05Sn0.95)O3	0
(La0.65Pb0.35)CoO3	0
(Cs0.5Dy0.5)CeO3	0
La(Be0.1Ru0.9)O3	0
(Ca0.15Pr0.85)CrO3	0
(Cs0.15Y0.85)MnO3	0
Eu(Zr0.25Mn0.75)O3	0
Ba(Ce0.7Mn0.3)O3	0
Sm(Be0.35Ru0.65)O3	0
(Ca0.3Pr0.7)CrO3	0
(Cs0.4Pb0.6)CeO3	0
Eu(Co0.2Sn0.8)O3	0
(Tl0.35Bi0.65)MnO3	0
(Rb0.65Pb0.35)CeO3	0
Sm(Sr0.05Ru0.95)O3	0
(K0.3Tl0.7)ZrO3	0
(Ba0.25Y0.75)MnO3	0
(K0.05Tl0.95)ZrO3	0
(K0.45Pr0.55)CeO3	0
(Sr0.85Hf0.15)MnO3	0
Sr(Hf0.05Sn0.95)O3	0
(K0.5Nd0.5)HfO3	0
(Gd0.85Tl0.15)MnO3	0
Eu(Cr0.2Ga0.8)O3	0
Sr(Mn0.35Os0.65)O3	0
Eu(Ca0.3Ir0.7)O3	0
(K0.15Yb0.85)CrO3	0
(Sr0.45Cd0.55)ZrO3	0
Eu(Mn0.25Sn0.75)O3	0
(La0.7Y0.3)CrO3	0
(Pr0.3Ho0.7)AlO3	0
(Ba0.6Eu0.4)CeO3	0
(Sr0.3Pb0.7)TcO3	0
Sr(Mn0.95Re0.05)O3	0
Sr(Lu0.25Mn0.75)O3	0
Sr(Hf0.1Os0.9)O3	0
Sr(Th0.4Sn0.6)O3	0
(Ba0.3Y0.7)MnO3	0
Ba(Hf0.65Zr0.35)O3	0
(Nd0.45Pb0.55)CrO3	0
Sr(Hf0.2Sn0.8)O3	0
Sr(Hf0.15Sn0.85)O3	0
Sm(Be0.1Ru0.9)O3	0
Sr(Th0.3Sn0.7)O3	0
(K0.35Sb0.65)TiO3	0
Eu(Ni0.35Ru0.65)O3	0
(K0.5Sm0.5)CeO3	0
(K0.5Sm0.5)HfO3	0
Pr(Ni0.05Ru0.95)O3	0
Sr(Ce0.7Pa0.3)O3	0
(Pr0.35Pb0.65)CrO3	0
La(Be0.1Ir0.9)O3	0
(Ce0.25Pb0.75)CrO3	0
(Sr0.8Hf0.2)CrO3	0
(Pr0.4Pb0.6)CrO3	0
(Ba0.2Y0.8)MnO3	0
(Ce0.2Pb0.8)CrO3	0
Sr(Mn0.45Os0.55)O3	0
(Sr0.05Pb0.95)TcO3	0
(Tb0.7Eu0.3)CoO3	0
(Ce0.35Pb0.65)CrO3	0
Ca(Li0.3Tc0.7)O3	0
Eu(Ti0.7Sn0.3)O3	0
Ce(Mn0.85Pd0.15)O3	0
Ce(Co0.35Au0.65)O3	0
Ce(Ni0.25Ru0.75)O3	0
(Nd0.35Pb0.65)CrO3	0
(Ca0.25Ce0.75)CrO3	0
Sr(Th0.35Sn0.65)O3	0
Eu(Mn0.55Cd0.45)O3	0
Sr(Ce0.6Pa0.4)O3	0
(Ce0.3Pb0.7)CrO3	0
(Ca0.3Nd0.7)CrO3	0
(Ce0.4Pb0.6)CrO3	0
Sr(Ce0.8U0.2)O3	0
Sm(Be0.35Ir0.65)O3	0
(Ca0.3Ce0.7)CrO3	0
Pr(Li0.15Cr0.85)O3	0
Sr(Hf0.2Os0.8)O3	0
Sr(Mn0.9Tc0.1)O3	0
Ca(Li0.4Cr0.6)O3	0
Ca(Ti0.4Tc0.6)O3	0
Nd(Ni0.15Ir0.85)O3	0
(Cs0.3La0.7)CeO3	0
(Ca0.15Nd0.85)CrO3	0
(Sr0.2Pb0.8)TcO3	0
(Sr0.25Pb0.75)TcO3	0
Ce(Ni0.45Ru0.55)O3	0
(Sr0.1Pb0.9)TcO3	0
(Sr0.15Pb0.85)TcO3	0
Ca(Mn0.15Tc0.85)O3	0
Sr(Lu0.3Tc0.7)O3	0
(Pr0.55Pb0.45)CrO3	0
Sr(Ta0.5Tl0.5)O3	0
Sr(Hf0.1Sn0.9)O3	0
Eu(Zn0.7Mo0.3)O3	0
Eu(Tm0.2Mn0.8)O3	0
Ca(Li0.25Cr0.75)O3	0
La(Fe0.35Pd0.65)O3	0
(Pr0.45Pb0.55)CrO3	0
Eu(Co0.1Sn0.9)O3	0
(Nd0.4Pb0.6)CrO3	0
Ce(Be0.35Au0.65)O3	0
Nd(Li0.25Ru0.75)O3	0
(Sr0.6Y0.4)MnO3	0
(Ce0.35Tl0.65)FeO3	0
Ba(Hf0.6Zr0.4)O3	0
Eu(Fe0.7Sn0.3)O3	0
Sr(Th0.25Sn0.75)O3	0
(Ba0.55Yb0.45)MnO3	0
Ba(Ta0.4Pb0.6)O3	0
(Cs0.5Ho0.5)CeO3	0
(Ca0.45Pr0.55)CrO3	0
Eu(V0.25Sb0.75)O3	0
Sr(Ta0.05Ir0.95)O3	0
(Ca0.6Pr0.4)CrO3	0
Ce(Na0.05Ir0.95)O3	0
(Rb0.5Tb0.5)CeO3	0
(Rb0.1Hg0.9)NbO3	0
(Tb0.95Nd0.05)CoO3	0
(Sr0.7In0.3)MnO3	0
Ca(Zr0.2Ru0.8)O3	0
(Sr0.65In0.35)MnO3	0
(Cs0.5Er0.5)CeO3	0
Eu(Ni0.45Ru0.55)O3	0
Eu(Mn0.65Cd0.35)O3	0
(Yb0.4Pb0.6)MnO3	0
(Sr0.05Hg0.95)CrO3	0
Sm(Be0.15Ru0.85)O3	0
(Rb0.4Pb0.6)CeO3	0
(Sr0.6Tl0.4)TiO3	0
(Rb0.35Pb0.65)CeO3	0
Eu(Zr0.3Mn0.7)O3	0
Sr(Np0.55Mn0.45)O3	0
(Tl0.3Bi0.7)MnO3	0
Ba(Hf0.55Zr0.45)O3	0
Pr(Fe0.05Pd0.95)O3	0
