CollectionCode	HMS	StructuredFormula	StructureType	Authors	CellParameter	CellVolume	FormulaWeight	Temperature	PublicationYear	Quality	A1	A1_frac	A2	A2_frac	B1	B1_frac	B2	B2_frac	O	O_frac	a	b	c	alpha	beta	gamma	SpaceGroupNum	CrystalClass	atom_numA1	atom_numA2	atom_numB1	atom_numB2	atom_numO	mend_numA1	mend_numA2	mend_numB1	mend_numB2	mend_numO	atomic_rA1	atomic_rA2	atomic_rB1	atomic_rB2	atomic_rO	A1_X	A2_X	B1_X	B2_X	O_X	M_A1	M_A2	M_B1	M_B2	M_O	V_A1	V_A2	V_B1	V_B2	V_O	therm_con_A1	therm_con_A2	therm_con_B1	therm_con_B2	therm_con_O	polarizability_A1	polarizability_A2	polarizability_B1	polarizability_B2	polarizability_O	lattice_const_A1	lattice_const_A2	lattice_const_B1	lattice_const_B2	lattice_const_O	Row_A1	Row_A2	Row_B1	Row_B2	Row_O	Group_A1	Group_A2	Group_B1	Group_B2	Group_O	nA	nB	nO	rA_avg	rB_avg	rO	rA/rB	rA/rO	rB/rO	rA-rB	Goldschmidt_TF	SISSO_1	SISSO_2	SISSO_3	SISSO_4	SISSO_5	SISSO_6	SISSO_7	SISSO_8	SISSO_9	SISSO_10	is_perovskite
235410	P n n 2	Li2Ge(TeO6)	Li2TiTeO6	Zhao, Mei-Huan; Wang, Wei; Han, Yifeng; Xu, Xueli; Sheng, Zhigao; Wang, Yaojin; Wu, Meixia; Grams, Christoph P.; Hemberger, Joachim; Walker, David; Greenblatt, Martha; Li, Man-Rong	4.9944(1) 4.8064(1) 8.2092(1) 9 9 9	197.06	310.062	298	2019	10	Li	1	_	0	Ge	0.5	Te	0.5	O	3	4.9944	4.8064	8.2092	9	9	9	34	orthorhombic	3	0	32	52	8	12	0	84	92	101	1.45	0	1.25	1.4	0.6	0.98	0	2.01	2.1	3.44	6.941	0	72.64	127.6	15.9994	13.02	0	13.63	20.46	17.36	85	0	60	3	0.02658	164.1125	0	40	38	5.3	3.49	0	5.66	4.45	6.83	2	0	4	5	2	1	0	14	16	16	1	5	-2	0.9	0.685	1.26	1.3138686131	0.7142857143	0.5436507937	0.215	0.7852702557	34.941375	11.53	2.42	0.0008969907	23.52	165.0136313869	165.5839016426	167.0614846194	-0.6238638865	1.1822019465	0
230666	R -3 c H	(Ga0.75Al0.25)FeO3	Corundum#Al2O3	Shanbhag, Pavitra N.; Thao Tran, T.; Shiv Halasyamani, P.; Sundaresan, A.; Rao, C.N.R.	4.99085(14) 4.99085(14) 13.52482(43) 90 90 120	291.74	162.882	293	2018	10	Ga	0.75	Al	0.25	Fe	1	_	0	O	3	4.99085	4.99085	13.52482	90	90	120	167	trigonal	31	13	26	0	8	81	80	61	0	101	1.3	1.25	1.4	0	0.6	1.81	1.61	1.83	0	3.44	69.723	26.9815386	55.845	0	15.9994	11.8	10	7.09	0	17.36	29	235	80	0	0.02658	50	57.8	62	0	5.3	4.51	4.05	2.87	0	6.83	4	3	4	0	2	13	13	8	0	16	3	3	-2	0.73875	0.69	1.26	1.0706521739	0.5863095238	0.5476190476	0.04875	0.7247844507	57.973	40.9	5.28	2.4461793501066E-06	47.07	52.9780978261	53.6541322768	54.98544973	-0.7362966639	1.0342478529	0
230667	R -3 c H	(Ga0.5Al0.5)FeO3	Corundum#Al2O3	Shanbhag, Pavitra N.; Thao Tran, T.; Shiv Halasyamani, P.; Sundaresan, A.; Rao, C.N.R.	4.96891(30) 4.96891(30) 13.47890(95) 90 90 120	288.21	152.197	293	2018	10	Ga	0.5	Al	0.5	Fe	1	_	0	O	3	4.96891	4.96891	13.4789	90	90	120	167	trigonal	31	13	26	0	8	81	80	61	0	101	1.3	1.25	1.4	0	0.6	1.81	1.61	1.83	0	3.44	69.723	26.9815386	55.845	0	15.9994	11.8	10	7.09	0	17.36	29	235	80	0	0.02658	50	57.8	62	0	5.3	4.51	4.05	2.87	0	6.83	4	3	4	0	2	13	13	8	0	16	3	3	-2	0.7175	0.69	1.26	1.0398550725	0.5694444444	0.5476190476	0.0275	0.7170787999	57.973	40.9	5.28	2.4461793501066E-06	47.07	52.9876449275	53.6772237274	54.98544973	-0.7413830342	1.0247007515	0
107342	P -1	(Ca0.94Fe6.06)Si7O21	MnSiO3(aP70)	Burnham, C.W.	6.6213(5) 7.5506(9) 17.3806(16) 114.267(11) 82.684(8) 94.576(20)	785.35	908.7072	293	1971	10	Ca	0.134	Fe	0.866	Si	1	_	0	O	3	6.6213	7.5506	17.3806	114.267	82.684	94.576	2	triclinic	20	26	14	0	8	16	61	85	0	101	1.8	1.4	1.1	0	0.6	1	1.83	1.9	0	3.44	40.078	55.845	28.0855	0	15.9994	26.2	7.09	12.06	0	17.36	200	80	150	0	0.02658	160.8	62	37.3	0	5.3	5.58	2.87	5.43	0	6.83	4	4	3	0	2	2	8	14	0	16	2	4	-2	0.80226	0.54	1.26	1.4856666667	0.6367142857	0.4285714286	0.26226	0.8101322392	29.568	4.7	4.9	0.0004394531	7.4	163.5765933333	164.1244655725	165.6912073601	-0.6269026478	1.2859066667	0
200451	C -1	(Mg0.49Mn0.51)(SiO3)	MnSiO3(aP70)	Finger, L.W.; Hazen, R.M.	9.5850(7) 10.3589(9) 17.2470(20) 112.335(7) 102.797(7) 83.097(7)	1543.41	116.0143	293	1978	10	Mg	0.49	Mn	0.51	Si	1	_	0	O	3	9.585	10.3589	17.247	112.335	102.797	83.097	2	triclinic	12	25	14	0	8	73	60	85	0	101	1.5	1.4	1.1	0	0.6	1.31	1.55	1.9	0	3.44	24.305	54.938045	28.0855	0	15.9994	14	7.35	12.06	0	17.36	160	7.8	150	0	0.02658	71.2	68	37.3	0	5.3	3.21	8.89	5.43	0	6.83	3	4	3	0	2	2	7	14	0	16	2	4	-2	0.8345	0.54	1.26	1.5453703704	0.6623015873	0.4285714286	0.2945	0.8227973073	32.025	7.8	3.91	3.85587262253321E-06	19.9	72.9491296296	73.477426937	75.0912073601	-0.6664746711	1.2645690005	0
200452	C -1	(Mg0.38Mn0.62)(SiO3)	MnSiO3(aP50)	Finger, L.W.; Hazen, R.M.	9.649(2) 10.389(3) 12.108(3) 108.65(2) 102.32(2) 82.95(2)	1121.58	119.3836	293	1978	10	Mg	0.38	Mn	0.62	Si	1	_	0	O	3	9.649	10.389	12.108	108.65	102.32	82.95	2	triclinic	12	25	14	0	8	73	60	85	0	101	1.5	1.4	1.1	0	0.6	1.31	1.55	1.9	0	3.44	24.305	54.938045	28.0855	0	15.9994	14	7.35	12.06	0	17.36	160	7.8	150	0	0.02658	71.2	68	37.3	0	5.3	3.21	8.89	5.43	0	6.83	3	4	3	0	2	2	7	14	0	16	2	4	-2	0.829	0.54	1.26	1.5351851852	0.6579365079	0.4285714286	0.289	0.8206367033	32.025	7.8	3.91	3.85587262253321E-06	19.9	72.9538148148	73.4854515181	75.0912073601	-0.668056916	1.2598838153	0
237875	R 3 H	Ni2Sc(SbO6)	Ni3TeO6	Ivanov, S.A.; Mathieu, R.; Nordblad, P.; Tellgren, R.; Ritter, C.; Politova, E.; Kaleva, G.; Mosunov, A.; Stefanovich, S.; Weil, M.	5.1678(3) 5.1678(3) 14.0117(5) 90 90 120	324.06	380.124	295	2013	10	Ni	1	_	0	Sc	0.5	Sb	0.5	O	3	5.1678	5.1678	14.0117	90	90	120	146	trigonal	28	0	21	51	8	67	0	19	88	101	1.35	0	1.6	1.45	0.6	1.91	0	1.36	2.05	3.44	58.6934	0	44.955912	121.76	15.9994	6.59	0	15	18.19	17.36	91	0	16	24	0.02658	49	0	97	43	5.3	3.52	0	3.31	4.51	6.83	4	0	4	5	2	10	0	3	15	16	2	4	-2	0.83	0.8125	1.26	1.0215384615	0.6587301587	0.6448412698	0.0175	0.713077526	93.179625	86.06	4.8	7.53084654694893E-05	87.7	51.9959615385	52.6915390645	53.999573603	-0.7414268793	1.0189638347	0
174621	P n a 21	(Ga0.9Cr0.1)FeO3	AlFeO3#FeGaO3	Saha, R.; Shireen, A.; Shirodkar, S.N.; Waghmare, U.V.; Sundaresan, A.; Rao, C.N.R.	5.0795(1) 8.7386(1) 9.3870(1) 90 90 90	416.67	171.795	300	2011	10	Ga	0.9	Cr	0.1	Fe	1	_	0	O	3	5.0795	8.7386	9.387	90	90	90	33	orthorhombic	31	24	26	0	8	81	57	61	0	101	1.3	1.4	1.4	0	0.6	1.81	1.66	1.83	0	3.44	69.723	51.9961	55.845	0	15.9994	11.8	7.23	7.09	0	17.36	29	94	80	0	0.02658	50	83	62	0	5.3	4.51	2.88	2.87	0	6.83	4	4	4	0	2	13	6	8	0	16	3	3	-2	0.7595	0.69	1.26	1.1007246377	0.6027777778	0.5476190476	0.0695	0.7323087921	57.973	40.9	5.28	2.4461793501066E-06	47.07	52.9687753623	53.6315841544	54.98544973	-0.7312870753	1.0435703167	0
174622	P n a 21	(Ga0.9Mn0.1)FeO3	AlFeO3#FeGaO3	Saha, R.; Shireen, A.; Shirodkar, S.N.; Waghmare, U.V.; Sundaresan, A.; Rao, C.N.R.	5.0833(7) 8.7412(1) 9.3862(1) 90 90 90	417.07	172.089	300	2011	10	Ga	0.9	Mn	0.1	Fe	1	_	0	O	3	5.0833	8.7412	9.3862	90	90	90	33	orthorhombic	31	25	26	0	8	81	60	61	0	101	1.3	1.4	1.4	0	0.6	1.81	1.55	1.83	0	3.44	69.723	54.938045	55.845	0	15.9994	11.8	7.35	7.09	0	17.36	29	7.8	80	0	0.02658	50	68	62	0	5.3	4.51	8.89	2.87	0	6.83	4	4	4	0	2	13	7	8	0	16	3	3	-2	0.756	0.69	1.26	1.0956521739	0.6	0.5476190476	0.066	0.7310396261	57.973	40.9	5.28	2.4461793501066E-06	47.07	52.9703478261	53.6353874522	54.98544973	-0.7321350257	1.0419978529	0
413287	P -1	(CdS)(Hg2O6)	CdSO4(HgO)2	Weil, M.	6.793(2) 7.205(2) 7.359(2) 73.224(6) 66.505(6) 63.054(5)	291.87	641.638	251	2004		Cd	0.5	S	0.5	Hg	1	_	0	O	3	6.793	7.205	7.359	73.224	66.505	63.054	2	triclinic	48	16	80	0	8	75	94	74	0	101	1.55	1	1.5	0	0.6	1.69	2.58	2	0	3.44	112.411	32.065	200.59	0	15.9994	13	15.53	14.09	0	17.36	97	0.205	8.3	0	0.02658	46	19.4	33.91	0	5.3	2.98	10.47	2.99	0	6.83	5	3	6	0	2	12	16	12	0	16	4	2	-2	0.76	1.16	1.26	0.6551724138	0.6031746032	0.9206349206	-0.4	0.5902296273	28.186125	7.36	6.24	3.67407407407407E-06	17.36	49.9448275862	50.9350572135	51.9974949866	-0.8174795682	1.0685057471	0
413288	P -1	(CdSe)(Hg2O6)	CdSO4(HgO)2	Weil, M.	6.9097(5) 7.1786(6) 7.4556(6) 74.586(2) 68.2290(10) 63.8860(10)	306.04	688.534	251	2004		Cd	0.5	Se	0.5	Hg	1	_	0	O	3	6.9097	7.1786	7.4556	74.586	68.229	63.886	2	triclinic	48	34	80	0	8	75	93	74	0	101	1.55	1.15	1.5	0	0.6	1.69	2.55	2	0	3.44	112.411	78.96	200.59	0	15.9994	13	16.42	14.09	0	17.36	97	0.52	8.3	0	0.02658	46	28.9	33.91	0	5.3	2.98	4.36	2.99	0	6.83	5	4	6	0	2	12	16	12	0	16	4	2	-2	0.825	1.16	1.26	0.7112068966	0.6547619048	0.9206349206	-0.335	0.6092221648	28.186125	7.36	6.24	3.67407407407407E-06	17.36	49.9537931034	50.8980152682	51.9974949866	-0.806760033	1.0595402299	0
67916	P n m a	(KFe)(SeO3)2	KFe(SeO3)2	Giester, G.	12.948(2) 5.430(1) 8.069(1) 90 90 90	567.31	348.864	293	1993		K	0.5	Fe	0.5	Se	1	_	0	O	3	12.948	5.43	8.069	90	90	90	62	orthorhombic	19	26	34	0	8	10	61	93	0	101	2.2	1.4	1.15	0	0.6	0.82	1.83	2.55	0	3.44	39.0983	55.845	78.96	0	15.9994	45.94	7.09	16.42	0	17.36	100	80	0.52	0	0.02658	289.7	62	28.9	0	5.3	5.23	2.87	4.36	0	6.83	4	4	4	0	2	1	8	16	0	16	2	4	-2	1.105	0.64	1.26	1.7265625	0.876984127	0.5079365079	0.465	0.8801618618	15.702	35.24	4.47	0.0022	21.79	292.4384375	292.8535993618	294.6127639403	-0.5370263826	1.3615625	0
81559	P n m a	(NaFe)(SeO3)2	KFe(SeO3)2	Giester, G.; Wildner, M.	12.553(6) 5.349(2) 7.899(3) 90 90 90	530.39	332.754	293	1996		Na	0.5	Fe	0.5	Se	1	_	0	O	3	12.553	5.349	7.899	90	90	90	62	orthorhombic	11	26	34	0	8	11	61	93	0	101	1.8	1.4	1.15	0	0.6	0.93	1.83	2.55	0	3.44	22.98976928	55.845	78.96	0	15.9994	23.78	7.09	16.42	0	17.36	140	80	0.52	0	0.02658	162.7	62	28.9	0	5.3	4.23	2.87	4.36	0	6.83	3	4	4	0	2	1	8	16	0	16	2	4	-2	0.925	0.64	1.26	1.4453125	0.7341269841	0.5079365079	0.285	0.8131727984	20.518	12.68	3.18	0.0013523666	0.77	164.5396875	165.0678602984	166.6127639403	-0.5962878583	1.2512215909	0
88111	P n m a	(BiAs)(Cu2O6)	KFe(SeO3)2	Radosavljevic, I.; Evans, J.S.O.; Sleight, A.W.	12.253(1) 5.280(1) 7.577(1) 90 90 90	490.2	506.994	298	1999		Bi	0.5	As	0.5	Cu	1	_	0	O	3	12.253	5.28	7.577	90	90	90	62	orthorhombic	83	33	29	0	8	87	89	72	0	101	1.6	1.15	1.35	0	0.6	2.02	2.18	1.9	0	3.44	208.9804	74.9216	63.546	0	15.9994	21.31	12.95	7.11	0	17.36	8	50	400	0	0.02658	48	30	46.5	0	5.3	4.75	4.13	3.61	0	6.83	6	4	4	0	2	15	15	11	0	16	4	2	-2	0.885	0.87	1.26	1.0172413793	0.7023809524	0.6904761905	0.015	0.7120864064	40.504	12.59	7.48	2.42975354706053E-06	21.69	52.9977586207	53.6948450271	54.9757233578	-0.7455059833	1.0137356322	0
250869	P n m a	(NaGa)(SeO3)2	KFe(SeO3)2	Lee, Dong Woo; Ok, Kang Min	12.4545(2) 5.29670(10) 7.80440(10) 9 9 9	514.83	346.624	173	2013		Na	0.5	Ga	0.5	Se	1	_	0	O	3	12.4545	5.2967	7.8044	9	9	9	62	orthorhombic	11	31	34	0	8	11	81	93	0	101	1.8	1.3	1.15	0	0.6	0.93	1.81	2.55	0	3.44	22.98976928	69.723	78.96	0	15.9994	23.78	11.8	16.42	0	17.36	140	29	0.52	0	0.02658	162.7	50	28.9	0	5.3	4.23	4.51	4.36	0	6.83	3	4	4	0	2	1	13	16	0	16	2	4	-2	0.96	0.64	1.26	1.5	0.7619047619	0.5079365079	0.32	0.8261984496	20.518	12.68	3.18	0.0013523666	0.77	164.52	165.0261984496	166.6127639403	-0.5867670691	1.2709090909	0
200162	P -1	(CaMn4)(SiO3)5	MnSiO3(aP50)	Simonov, M.A.; Belokoneva, E.L.; Egorov Tismenko, Yu.K.; Belov, N.V.	7.6816(2) 11.8180(4) 6.7073(4) 92.355(6) 93.948(5) 105.665(4)	583.76	640.255	293	1977		Ca	0.2	Mn	0.8	Si	1	_	0	O	3	7.6816	11.818	6.7073	92.355	93.948	105.665	2	triclinic	20	25	14	0	8	16	60	85	0	101	1.8	1.4	1.1	0	0.6	1	1.55	1.9	0	3.44	40.078	54.938045	28.0855	0	15.9994	26.2	7.35	12.06	0	17.36	200	7.8	150	0	0.02658	160.8	68	37.3	0	5.3	5.58	8.89	5.43	0	6.83	4	4	3	0	2	2	7	14	0	16	2	4	-2	0.876	0.54	1.26	1.6222222222	0.6952380952	0.4285714286	0.336	0.839100047	29.568	4.7	4.9	0.0004394531	7.4	163.5137777778	164.0168778248	165.6912073601	-0.6056326993	1.3487222222	0
97016	R 3 H	La2Mg(GeO6)	Ni3TeO6	Swaffer, M.; Slater, P.R.; Gover, R.K.B.; Matsumura, T.; Kanno, R.; Kamiyama, T.	5.5125(1) 5.5125(1) 13.3295(2) 9 9 12	350.79	470.714	293	2002		La	1	_	0	Mg	0.5	Ge	0.5	O	3	5.5125	5.5125	13.3295	9	9	12	146	trigonal	57	0	12	32	8	33	0	73	84	101	1.95	0	1.5	1.25	0.6	1.1	0	1.31	2.01	3.44	138.90547	0	24.305	72.64	15.9994	22.39	0	14	13.63	17.36	13	0	160	60	0.02658	215	0	71.2	40	5.3	3.75	0	3.21	5.66	6.83	8	0	3	4	2	3	0	2	14	16	3	3	-2	1.172	0.765	1.26	1.5320261438	0.9301587302	0.6071428571	0.407	0.8492265145	62.475125	44.86	9.74	0.0016153268	45.55	221.8749738562	222.3172003707	223.9974949866	-0.6302610226	1.1553291741	0
239929	R 3 H	Mn2Fe(MoO6)	Ni3TeO6	Li, Man-Rong; Retuerto, Maria; Stephens, Peter W.; Croft, Mark; Sheptyakov, Denis; Pomjakushin, Vladimir; Deng, Zheng; Akamatsu, Hirofumi; Gopalan, Venkatraman; Sanchez-Benitez, Javier; Saouma, Felix O.; Jang, Joon I.; Walker, David; Greenblatt, Martha	5.1975(4) 5.1975(4) 14.1832(12) 90 90 120	331.81	357.664	1.72	2016		Mn	1	_	0	Fe	0.5	Mo	0.5	O	3	5.1975	5.1975	14.1832	90	90	120	146	trigonal	25	0	26	42	8	60	0	61	56	101	1.4	0	1.4	1.45	0.6	1.55	0	1.83	2.16	3.44	54.938045	0	55.845	95.94	15.9994	7.35	0	7.09	9.38	17.36	7.8	0	80	139	0.02658	68	0	62	87	5.3	8.89	0	2.87	3.15	6.83	4	0	4	5	2	7	0	8	6	16	2	4	-2	0.81	0.74	1.26	1.0945945946	0.6428571429	0.5873015873	0.07	0.7318555185	57.426	45.25	5.12	0.000637037	51.42	70.9754054054	71.6372609239	72.98544973	-0.7272690646	1.0412612613	0
24431	R -3 H	Mn(Fe0.5Sb0.5)O3	Ilmenite#TiFeO3	Moore, P.B.	5.226(5) 5.226(5) 14.325(13) 90 90 120	338.82	191.737	293	1968	10	Mn	1	_	0	Fe	0.5	Sb	0.5	O	3	5.226	5.226	14.325	90	90	120	148	trigonal	25	0	26	51	8	60	0	61	88	101	1.4	0	1.4	1.45	0.6	1.55	0	1.83	2.05	3.44	54.938045	0	55.845	121.76	15.9994	7.35	0	7.09	18.19	17.36	7.8	0	80	24	0.02658	68	0	62	43	5.3	8.89	0	2.87	4.51	6.83	4	0	4	5	2	7	0	8	15	16	2	4	-2	0.81	0.715	1.26	1.1328671329	0.6428571429	0.5674603175	0.095	0.7411195124	57.426	45.25	5.12	0.0001046296	51.42	70.9621328671	71.6082523796	72.98544973	-0.7210465558	1.0545337995	0
55286	R -3 H	(Mg0.9Zn0.1)(TiO3)	Ilmenite#TiFeO3	Liferovich, R.P.; Mitchell, R.H.	5.05758(4) 5.05758(4) 13.9067(1) 9 9 12	308.06	124.313	293	2004	10	Mg	0.9	Zn	0.1	Ti	1	_	0	O	3	5.05758	5.05758	13.9067	9	9	12	148	trigonal	12	30	22	0	8	73	76	51	0	101	1.5	1.35	1.4	0	0.6	1.31	1.65	1.54	0	3.44	24.305	65.409	47.867	0	15.9994	14	9.16	10.64	0	17.36	160	120	22	0	0.02658	71.2	38.67	100	0	5.3	3.21	2.66	2.95	0	6.83	3	4	4	0	2	2	12	4	0	16	2	4	-2	0.862	0.745	1.26	1.1570469799	0.6841269841	0.5912698413	0.117	0.7483693714	95.085	80.5	4.27	3.85587262253321E-06	82.96	73.1599530201	73.7913223915	75.18544973	-0.7191007651	1.05374561	0
55287	R -3 H	(Mg0.8Zn0.2)(TiO3)	Ilmenite#TiFeO3	Liferovich, R.P.; Mitchell, R.H.	5.05968(3) 5.05968(3) 13.9114(1) 9 9 12	308.42	128.419	293	2004	10	Mg	0.8	Zn	0.2	Ti	1	_	0	O	3	5.05968	5.05968	13.9114	9	9	12	148	trigonal	12	30	22	0	8	73	76	51	0	101	1.5	1.35	1.4	0	0.6	1.31	1.65	1.54	0	3.44	24.305	65.409	47.867	0	15.9994	14	9.16	10.64	0	17.36	160	120	22	0	0.02658	71.2	38.67	100	0	5.3	3.21	2.66	2.95	0	6.83	3	4	4	0	2	2	12	4	0	16	2	4	-2	0.864	0.745	1.26	1.1597315436	0.6857142857	0.5912698413	0.119	0.7490747148	95.085	80.5	4.27	3.85587262253321E-06	82.96	73.1592684564	73.7893431712	75.18544973	-0.7186206357	1.0544301738	0
55288	R -3 H	(Mg0.7Zn0.3)(TiO3)	Ilmenite#TiFeO3	Liferovich, R.P.; Mitchell, R.H.	5.06232(4) 5.06232(4) 13.9158(1) 9 9 12	308.84	132.525	293	2004	10	Mg	0.7	Zn	0.3	Ti	1	_	0	O	3	5.06232	5.06232	13.9158	9	9	12	148	trigonal	12	30	22	0	8	73	76	51	0	101	1.5	1.35	1.4	0	0.6	1.31	1.65	1.54	0	3.44	24.305	65.409	47.867	0	15.9994	14	9.16	10.64	0	17.36	160	120	22	0	0.02658	71.2	38.67	100	0	5.3	3.21	2.66	2.95	0	6.83	3	4	4	0	2	2	12	4	0	16	2	4	-2	0.866	0.745	1.26	1.1624161074	0.6873015873	0.5912698413	0.121	0.7497800583	95.085	80.5	4.27	3.85587262253321E-06	82.96	73.1585838926	73.7873639509	75.18544973	-0.7181401419	1.0551147375	0
55289	R -3 H	(Mg0.6Zn0.4)(TiO3)	Ilmenite#TiFeO3	Liferovich, R.P.; Mitchell, R.H.	5.06422(4) 5.06422(4) 13.9182(1) 9 9 12	309.13	136.631	293	2004	10	Mg	0.6	Zn	0.4	Ti	1	_	0	O	3	5.06422	5.06422	13.9182	9	9	12	148	trigonal	12	30	22	0	8	73	76	51	0	101	1.5	1.35	1.4	0	0.6	1.31	1.65	1.54	0	3.44	24.305	65.409	47.867	0	15.9994	14	9.16	10.64	0	17.36	160	120	22	0	0.02658	71.2	38.67	100	0	5.3	3.21	2.66	2.95	0	6.83	3	4	4	0	2	2	12	4	0	16	2	4	-2	0.868	0.745	1.26	1.1651006711	0.6888888889	0.5912698413	0.123	0.7504854017	95.085	80.5	4.27	3.85587262253321E-06	82.96	73.1578993289	73.7853847305	75.18544973	-0.717659284	1.0557993013	0
55290	R -3 H	(Mg0.5Zn0.5)(TiO3)	Ilmenite#TiFeO3	Liferovich, R.P.; Mitchell, R.H.	5.06690(4) 5.06690(3) 13.9216(1) 9 9 12	309.53	140.737	293	2004	10	Mg	0.5	Zn	0.5	Ti	1	_	0	O	3	5.0669	5.0669	13.9216	9	9	12	148	trigonal	12	30	22	0	8	73	76	51	0	101	1.5	1.35	1.4	0	0.6	1.31	1.65	1.54	0	3.44	24.305	65.409	47.867	0	15.9994	14	9.16	10.64	0	17.36	160	120	22	0	0.02658	71.2	38.67	100	0	5.3	3.21	2.66	2.95	0	6.83	3	4	4	0	2	2	12	4	0	16	2	4	-2	0.87	0.745	1.26	1.1677852349	0.6904761905	0.5912698413	0.125	0.7511907451	95.085	80.5	4.27	3.85587262253321E-06	82.96	73.1572147651	73.7834055102	75.18544973	-0.7171780622	1.056483865	0
55291	R -3 H	(Mg0.4Zn0.6)(TiO3)	Ilmenite#TiFeO3	Liferovich, R.P.; Mitchell, R.H.	5.06893(4) 5.06893(3) 13.9232(1) 9 9 12	309.81	144.843	293	2004	10	Mg	0.4	Zn	0.6	Ti	1	_	0	O	3	5.06893	5.06893	13.9232	9	9	12	148	trigonal	12	30	22	0	8	73	76	51	0	101	1.5	1.35	1.4	0	0.6	1.31	1.65	1.54	0	3.44	24.305	65.409	47.867	0	15.9994	14	9.16	10.64	0	17.36	160	120	22	0	0.02658	71.2	38.67	100	0	5.3	3.21	2.66	2.95	0	6.83	3	4	4	0	2	2	12	4	0	16	2	4	-2	0.872	0.745	1.26	1.1704697987	0.6920634921	0.5912698413	0.127	0.7518960885	95.085	80.5	4.27	3.85587262253321E-06	82.96	73.1565302013	73.7814262899	75.18544973	-0.7166964768	1.0571684288	0
55292	R -3 H	(Mg0.3Zn0.7)(TiO3)	Ilmenite#TiFeO3	Liferovich, R.P.; Mitchell, R.H.	5.07109(3) 5.07109(3) 13.9235(1) 9 9 12	310.09	148.949	293	2004	10	Mg	0.3	Zn	0.7	Ti	1	_	0	O	3	5.07109	5.07109	13.9235	9	9	12	148	trigonal	12	30	22	0	8	73	76	51	0	101	1.5	1.35	1.4	0	0.6	1.31	1.65	1.54	0	3.44	24.305	65.409	47.867	0	15.9994	14	9.16	10.64	0	17.36	160	120	22	0	0.02658	71.2	38.67	100	0	5.3	3.21	2.66	2.95	0	6.83	3	4	4	0	2	2	12	4	0	16	2	4	-2	0.874	0.745	1.26	1.1731543624	0.6936507937	0.5912698413	0.129	0.7526014319	95.085	80.5	4.27	3.85587262253321E-06	82.96	73.1558456376	73.7794470695	75.18544973	-0.7162145281	1.0578529926	0
55293	R -3 H	(Mg0.2Zn0.8)(TiO3)	Ilmenite#TiFeO3	Liferovich, R.P.; Mitchell, R.H.	5.07191(4) 5.07191(4) 13.9243(2) 9 9 12	310.2	153.055	293	2004	10	Mg	0.2	Zn	0.8	Ti	1	_	0	O	3	5.07191	5.07191	13.9243	9	9	12	148	trigonal	12	30	22	0	8	73	76	51	0	101	1.5	1.35	1.4	0	0.6	1.31	1.65	1.54	0	3.44	24.305	65.409	47.867	0	15.9994	14	9.16	10.64	0	17.36	160	120	22	0	0.02658	71.2	38.67	100	0	5.3	3.21	2.66	2.95	0	6.83	3	4	4	0	2	2	12	4	0	16	2	4	-2	0.876	0.745	1.26	1.1758389262	0.6952380952	0.5912698413	0.131	0.7533067754	95.085	80.5	4.27	3.85587262253321E-06	82.96	73.1551610738	73.7774678492	75.18544973	-0.7157322162	1.0585375563	0
156211	R -3 H	(Mn0.9Mg0.1)(TiO3)	Ilmenite#TiFeO3	Liferovich, R.P.; Mitchell, R.H.	5.1303(0) 5.1303(0) 14.2428(2) 90 90 120	324.65	147.774	293	2006	10	Mn	0.9	Mg	0.1	Ti	1	_	0	O	3	5.1303	5.1303	14.2428	90	90	120	148	trigonal	25	12	22	0	8	60	73	51	0	101	1.4	1.5	1.4	0	0.6	1.55	1.31	1.54	0	3.44	54.938045	24.305	47.867	0	15.9994	7.35	14	10.64	0	17.36	7.8	160	22	0	0.02658	68	71.2	100	0	5.3	8.89	3.21	2.95	0	6.83	4	3	4	0	2	7	2	4	0	16	2	4	-2	0.815	0.745	1.26	1.0939597315	0.6468253968	0.5912698413	0.07	0.731793801	95.716	87.25	5.39	6.48148148148148E-06	89.71	70.9760402685	71.6378340694	72.98544973	-0.727310306	1.0406263982	0
156212	R -3 H	(Mn0.8Mg0.2)(TiO3)	Ilmenite#TiFeO3	Liferovich, R.P.; Mitchell, R.H.	5.1234(0) 5.1234(0) 14.2054(2) 90 90 120	322.92	144.711	293	2006	10	Mn	0.8	Mg	0.2	Ti	1	_	0	O	3	5.1234	5.1234	14.2054	90	90	120	148	trigonal	25	12	22	0	8	60	73	51	0	101	1.4	1.5	1.4	0	0.6	1.55	1.31	1.54	0	3.44	54.938045	24.305	47.867	0	15.9994	7.35	14	10.64	0	17.36	7.8	160	22	0	0.02658	68	71.2	100	0	5.3	8.89	3.21	2.95	0	6.83	4	3	4	0	2	7	2	4	0	16	2	4	-2	0.82	0.745	1.26	1.1006711409	0.6507936508	0.5912698413	0.075	0.7335571595	95.716	87.25	5.39	6.48148148148148E-06	89.71	70.9743288591	71.6328860186	72.98544973	-0.7261308645	1.0423378076	0
